UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
128391,"R",28698558,"R",134238256,"R",7903939,"R",142142195,"R",170840753,"R",4834136,"R",2485000,"R",6198439,"R",8683439,"R",82648002,"R",18028594,"R",100676596,"R",109360035,"R",4772426,"R",59632746,"R",9912122,"R",0,"R",-8002440,"R",61542428,"R",7776484,"R",0,"R",222740327,"R",10563532,"R",3381782,"R",244462125,"R",102434268,"R",0,"R",0,"R",63255707,"R",54316781,"R",8938926,"R",52603502,"R",0,"R",61542428,"R",21635519,"R",657788,"R",1657645,"R",4290881,"Z",0,"R",4290881,"R",10311104,"R",0,"R",4837921,"R",0,"R",1704854,"R",45095712,"R",0,"R",0,"R",0,"R",14482861,"R",0,"R",0,"R",0,"R",-478761,"R",0,"R",14004100,"R",59099812,"R",1094601,"R",3061294,"Z",0,"R",0,"R",4155895,"R",63255707,"R",25436581,"R",11067518,"R",557216,"R",318861,"R",74890,"R",38167,"R",4294933,"R",1898112,"R",6769104,"R",2783909,"R",7690011,"R",3419681,"R",2205800,"R",12918450,"R",2008049,"Z",0,"Z",0,"Z",0,"Z",0,"R",-5630204,"R",0,"R",54316781,"R",21534297,"R",527138,"R",3449251,"R",5312679,"R",4909972,"R",18583444,1 ,"R",-5647352,"R",16444652,"R",4502764,"R",2042972,1 ,"R",-53837,"R",528935,"R",269662,"R",43458,"R",2135606,"R",1457125,"R",1421617,"R",0,"R",1718961,"R",7327504,"R",14060813,"R",11410804,"R",444209,"R",11855013,"R",2205800,"R",2135606,"R",2100707,"R",34899,"R",46879,"R",0,"R",46879,"R",1366689,"R",1315479,"R",51210,"R",0,"Z",0,"Z",0,"R",1664667,"R",1602292,"R",62375,"R",6641172,"R",6392326,"R",248846,1 ,"R",9009436,"R",10191734,"R",1182298,"R",510254,"R",1666415,"R",-212001,"R",-782370,"R",410581,"R",63818464,"R",12213541,"R",102774261,"R",44148871,"R",82570000,"R",63407883
128577,"R",8473256,"R",34980073,"R",0,"R",34980073,"R",43453329,"R",0,"R",0,"R",2412718,"R",2412718,"R",0,"R",1536269,"R",1536269,"R",3948987,"R",0,"R",34980073,"R",2082348,"R",0,"R",2441921,"R",39504342,"R",3437392,"R",0,"R",35008806,"R",8426663,"R",1704756,"R",48577617,"R",13597544,"R",0,"R",0,"R",26005837,"R",25248396,"R",757441,"R",38900576,"R",-153675,"R",39504342,"R",3555367,"R",764815,"R",257447,"R",150480,"R",0,"R",150480,"R",0,"A",,"R",0,"A",,"R",122650,"R",4850759,"R",0,"R",15032898,"R",0,"R",5337928,"R",0,"R",0,"R",115311,"R",388,"R",0,"R",20486525,"R",25337284,"R",115615,"R",0,"R",0,"R",552938,"R",668553,"R",26005837,"R",10479194,"R",5713345,"R",0,"R",0,"R",0,"R",0,"R",4337425,"R",2364801,"R",2721042,"R",1483535,"R",1356732,"R",739702,"R",1691141,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",4662862,"R",1,"R",25248396,"R",10301384,"R",7463736,"R",1778929,"R",2048816,"R",0,"R",3655531,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",1680446,"R",357100,"R",253670,"R",0,"R",42887,"R",604681,"R",2938784,"R",1247643,"R",0,"R",1247643,"R",1691141,"R",525391,"R",525391,"R",0,"R",111647,"R",111647,"R",0,"R",79310,"R",79310,"R",0,"R",0,"R",0,"R",0,"R",13409,"R",13409,"R",0,"R",517886,"R",517886,"R",0,1 ,"R",672076,"R",655352,"R",-16724,"R",0,"R",0,"R",-16724,"R",0,"R",15180,"R",320674,"R",2761,"R",595659,"R",-59693,"R",0,"R",317913
128771,"R",113543697,"R",373218618,"R",14640105,"R",387858723,"R",501402420,"R",0,"R",0,"R",50787579,"R",50787579,"R",0,"R",22823572,"R",22823572,"R",73611151,"R",0,"R",373216995,"R",10021633,"R",0,"R",44552641,"R",427791269,"R",51006265,"R",0,"R",508978409,"R",45281720,"R",50298960,"R",655565354,"R",282346737,"R",0,"R",0,"R",319353057,"R",278226707,"R",41126350,"R",386664919,"R",0,"R",427791269,"R",101390953,"R",4400151,"R",3959022,"R",1827183,"R",22954,"R",1804229,"R",13349032,"R",0,"R",0,"R",0,"R",1284408,"R",126210749,"R",0,"R",93952185,"R",0,"R",43646464,"R",0,"R",0,"R",2835406,"R",84069,"R",11369415,"R",151887539,"R",278098288,"R",41254769,"R",0,"R",0,"R",0,"R",41254769,"R",319353057,"R",127710457,"R",63006841,"R",1783769,"R",729214,"R",3796610,"R",1752057,"R",19638470,"R",8173734,"R",35245012,"R",15899773,"R",38093050,"R",13811534,"R",31476156,"R",8733082,"R",916692,"R",0,"R",0,"R",0,"R",0,"R",11750101,"R",0,"R",278226707,"R",104289845,"R",70693373,"R",19941921,"R",15874706,"R",0,"R",67426862,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",13519411,"R",7586807,"R",2403500,"R",0,"R",10983,"R",21276124,"R",44796825,"R",13320669,"R",0,"R",13320669,"R",31476156,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13320669,"R",13320669,"R",0,1 ,"R",77490881,"R",99377963,"R",21887082,"R",4824800,"R",19288742,"R",-5345982,"R",3119522,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
128780,"R",10813794,"R",1579044,"R",0,"R",1579044,"R",12392838,"R",16081975,"R",0,"R",2996913,"R",2996913,"R",0,"R",62214803,"R",62214803,"R",65211716,"R",2965444,"R",1579044,"R",228778,"R",0,"R",-41510169,"R",-39702347,"R",0,"R",0,"R",2508961,"R",2245057,"R",0,"R",4754018,"R",3607949,"R",0,"R",0,"R",19033084,"R",23256465,"R",-4223381,"R",-35478966,"R",0,"R",-39702347,"R",8807874,"R",373687,"R",177583,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",148404,"R",9507548,"Z",0,"R",3284028,"Z",0,"R",2460199,"R",0,"R",0,"R",0,"R",7425,"R",3773884,"R",9525536,"R",19033084,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19033084,"R",4315034,"R",3001596,"R",0,"R",0,"R",0,"R",0,"R",3027691,"R",1768733,"R",3620778,"R",1792178,"R",6364315,"R",2541863,"R",247341,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5681306,"R",0,"R",23256465,"R",9104370,"R",10554499,"R",238140,"R",235500,"R",0,"R",3123956,1 ,"R",2777610,"R",25357568,"R",59305,"R",7582610,1 ,"R",1979822,"R",36142122,"R",2906139,"R",8499365,"R",2460199,"R",73687,"R",177583,"R",0,"Z",0,"R",683658,"R",3395127,"R",3147786,"R",0,"R",3147786,"R",247341,"R",2294937,"R",2294937,"R",0,"R",73687,"R",73687,"R",0,"R",177583,"R",177583,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",601579,"R",601579,"R",0,1 ,"R",2052417,"R",2713650,"R",661233,"R",0,"R",591233,"R",0,"R",70000,"R",23274453,"R",19033084,"R",-4223381,"R",-39702347,"R",-41510169,"R",0,"R",23256465
129020,"R",1037117825,"R",2997521132,"R",1726484694,"R",4724005826,"R",5761123651,"R",2088629800,"R",172975627,"R",468032749,"R",641008376,"R",2128430808,"R",6690988811,"R",8819419619,"R",9460427995,"R",474361753,"R",2510651619,"R",111561058,"R",14225423,"R",-4721474397,"R",-2085036297,"R",44670129,"R",565276421,"R",4184362910,"R",770974986,"R",151934097,"R",5717218543,"R",2510902203,"R",24263017,"R",0,"R",2704897278,"R",3235148266,"R",-530250988,"R",-1551086120,"R",-3699189,"R",-2085036297,"R",420004642,"R",214533370,"R",25953707,"R",34408594,"R",476926,"R",33931668,"R",73733068,"R",526571272,"R",24443337,"R",178304638,"R",88097243,"R",1586049871,"R",0,"R",728781499,"R",0,"R",120552873,"R",9937796,"R",0,"R",28207885,"R",5047856,"R",73537293,"R",966065202,"R",2552115073,"R",140975000,"R",11639723,"R",167482,"R",0,"R",152782205,"R",2704897278,"R",589116625,"R",355386001,"R",178785818,"R",81262507,"R",115293348,"R",46298039,"R",180453598,"R",86467352,"R",46863819,"R",25496831,"R",141269407,"R",49314480,"R",28454191,"R",271932672,"R",86788546,"R",550674367,"R",185213425,"R",238088463,"R",121032886,"R",894215958,"R",0,"R",3235148266,"R",1037260067,"R",1096803123,"R",232560662,"R",193069786,"R",75142469,"R",600312159,1 ,"R",429340932,"R",2717242874,"R",167949634,"R",893904876,1 ,"R",464875026,"R",3873429461,"R",285008253,"R",1192128382,"R",35168196,"R",17882612,"R",9935546,"R",0,"R",13343896,"R",236353743,"R",312683993,"R",276835255,"R",7394547,"R",284229802,"R",28454191,"R",32460180,"R",32259472,"R",200708,"R",6116558,"R",6059800,"R",56758,"R",9227520,"R",9208790,"R",18730,"R",0,"R",0,"R",0,"R",11256512,"R",10797867,"R",458645,"R",225169032,"R",218509326,"R",6659706,1 ,"R",466159506,"R",589650099,"R",123490593,"R",21647253,"R",123991947,"R",-15467177,"R",-6681430,"R",-150159436,"R",2552115073,"R",42090768,"R",2873441086,"R",268722379,"R",2042676596,"R",2702078508
129215,"R",51759466,"R",310522102,"R",16455037,"R",326977139,"R",378736605,"R",0,"R",0,"R",20514496,"R",20514496,"R",0,"R",13679410,"R",13679410,"R",34193906,"R",0,"R",310445374,"R",2908176,"R",60000,"R",31129149,"R",344542699,"R",31392330,"R",0,"R",444083360,"R",39145386,"R",2290961,"R",516912037,"R",206389934,"Z",0,"Z",0,"R",148150136,"R",147112643,"R",1037493,"R",350861620,"R",-7356414,"R",344542699,"R",37312691,"R",971250,"R",1252810,"R",758806,"R",758806,"R",0,"R",23396172,"Z",0,"Z",0,"Z",0,"R",83561,"R",63775290,"R",0,"R",57752719,"R",0,"R",22530361,"R",0,"R",0,"R",542206,"R",49318,"R",1322028,"R",82196632,"R",145971922,"R",2178214,"R",0,"R",0,"R",0,"R",2178214,"R",148150136,"R",62303231,"R",25857311,"R",2363164,"R",836964,"R",3547080,"R",1363086,"R",16338646,"R",5918536,"R",19993952,"R",7455456,"R",18925036,"R",15485195,"R",11036826,"R",12604708,"R",2174015,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",147112643,"R",59090563,"R",41752019,"R",25206083,"R",16286681,"R",0,"R",4777297,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",6208717,"R",3226447,"R",768630,"R",0,"R",603189,"R",14210358,"R",25017341,"R",13980515,"R",0,"R",13980515,"R",11036826,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",13980515,"R",13980515,"R",0,1 ,"R",16382515,"R",18987957,"R",2605442,"R",420847,"R",3059247,"R",-874652,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
129367,"R",5294925,"R",37282296,"R",0,"R",37282296,"R",42577221,"R",0,"R",0,"R",5454294,"R",5454294,"R",0,"R",2421349,"R",2421349,"R",7875643,"R",0,"R",37282296,"R",5375044,"R",0,"R",-7955762,"R",34701578,"R",0,"R",0,"R",65335380,"R",6501814,"R",2361567,"R",74198761,"R",36916465,"R",0,"R",0,"R",42657555,"R",43059901,"R",-402346,"R",35418367,"R",-314443,"R",34701578,"R",4995000,"R",1567857,"R",783151,"R",433930,"R",0,"R",433930,"R",0,"A",,"R",0,"A",,"R",173853,"R",7953791,"R",0,"R",23908799,"R",0,"R",10276131,"R",0,"R",0,"R",750,"R",0,"R",0,"R",34185680,"R",42139471,"R",274243,"R",0,"R",0,"R",243841,"R",518084,"R",42657555,"R",20513398,"R",11345067,"R",0,"R",0,"R",256,"R",0,"R",5571065,"R",3081113,"R",3640188,"R",2013229,"R",2933708,"R",1628590,"R",3101906,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",7299380,"R",0,"R",43059901,"R",18067999,"R",13287920,"R",3822677,"R",1909601,"R",0,"R",5971704,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",4575656,"R",617229,"R",620444,"R",0,"R",98841,"R",1144674,"R",7056844,"R",3954938,"R",0,"R",3954938,"R",3101906,"R",2099815,"R",2099815,"R",0,"R",283253,"R",283253,"R",0,"R",284728,"R",284728,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1287142,"R",1287142,"R",0,1 ,"R",1897664,"R",2453936,"R",556272,"R",556272,"R",0,"R",0,"R",0,"R",1125507,"R",803459,"R",552265,"R",2593930,"R",139994,"R",0,"R",251195
129543,"R",21871730,"R",105385680,"R",0,"R",105385680,"R",127257410,"R",0,"R",0,"R",6416299,"R",6416299,"R",0,"R",2100644,"R",2100644,"R",8516943,"R",0,"R",105385680,"R",1897858,"R",20000,"R",11436929,"R",118740467,"R",8623677,"R",0,"R",134605939,"R",6222685,"R",3176430,"R",152628731,"R",47243051,"R",0,"R",0,"R",52702873,"R",56771289,"R",-4068416,"R",123032052,"R",-223169,"R",118740467,"R",6619808,"R",1231362,"R",1105459,"R",249196,"R",0,"R",249196,"R",0,"A",,"R",0,"A",,"R",376362,"R",9582187,"R",0,"R",28467199,"R",0,"R",14418438,"R",0,"R",0,"R",0,"R",10495,"R",0,"R",42896132,"R",52478319,"R",57149,"R",0,"R",0,"R",167405,"R",224554,"R",52702873,"R",20786043,"R",11641576,"R",0,"R",0,"R",0,"R",0,"R",7958089,"R",4457466,"R",4808687,"R",2693187,"R",3042243,"R",1703860,"R",4934255,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",15241972,"R",0,"R",56771289,"R",20496089,"R",14445723,"R",5443984,"R",8043675,"R",0,"R",8341818,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",6835895,"R",662469,"R",728450,"R",0,"R",53687,"R",1446548,"R",9727049,"R",4792794,"R",0,"R",4792794,"R",4934255,"R",2691925,"R",2691925,"R",0,"R",260875,"R",260875,"R",0,"R",286858,"R",286858,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1553136,"R",1553136,"R",0,1 ,"R",1152832,"R",1433465,"R",280633,"R",280633,"R",0,"R",0,"R",0,"R",712099,"R",1601515,"R",403476,"R",1912392,"R",478927,"R",0,"R",1198039
129695,"R",21400964,"R",48617783,"R",0,"R",48617783,"R",70018747,"R",0,"R",0,"R",7708627,"R",7708627,"R",0,"R",3178879,"R",3178879,"R",10887506,"R",0,"R",48617783,"R",82476,"R",0,"R",10430982,"R",59131241,"R",10914253,"R",0,"R",93426369,"R",9662623,"R",187780,"R",114191025,"R",65573242,"R",0,"R",0,"R",63976977,"R",60889989,"R",3086988,"R",56533373,"R",-489120,"R",59131241,"R",9656355,"R",1484179,"R",1076324,"R",111469,"R",0,"R",111469,"R",0,"A",,"R",0,"A",,"R",171598,"R",12499925,"R",0,"R",35025855,"R",0,"R",16204038,"R",0,"R",0,"R",0,"R",10144,"R",0,"R",51240037,"R",63739962,"R",237015,"R",0,"R",0,"R",0,"R",237015,"R",63976977,"R",26682340,"R",14944195,"R",0,"R",0,"R",0,"R",0,"R",7069788,"R",3959634,"R",4494410,"R",2517781,"R",4373716,"R",2449063,"R",4920050,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",13349685,"R",0,"R",60889989,"R",23870673,"R",17018005,"R",6758320,"R",3026826,"R",0,"R",10216165,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",5857501,"R",715806,"R",964142,"R",0,"R",0,"R",2710670,"R",10248119,"R",5328069,"R",0,"R",5328069,"R",4920050,"R",3045356,"R",3045356,"R",0,"R",372152,"R",372152,"R",0,"R",501264,"R",501264,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1409297,"R",1409297,"R",0,1 ,"R",4413009,"R",4697065,"R",284056,"R",284056,"R",0,"R",0,"R",0,"R",3402961,"R",2540793,"R",1456625,"R",17543731,"R",12846666,"R",0,"R",1084168
129729,"R",22971540,"R",88069611,"R",0,"R",88069611,"R",111041151,"R",0,"R",0,"R",8418711,"R",8418711,"R",0,"R",3602751,"R",3602751,"R",12021462,"R",0,"R",88069611,"R",4473028,"R",0,"R",6477050,"R",99019689,"R",10357988,"R",0,"R",142705951,"R",6751870,"R",11919577,"R",171735386,"R",83665775,"R",0,"R",0,"R",76231461,"R",74436155,"R",1795306,"R",97911619,"R",-687236,"R",99019689,"R",11138643,"R",3930985,"R",1676673,"R",149838,"R",0,"R",149838,"R",0,"A",,"R",0,"A",,"R",358684,"R",17254823,"R",0,"R",40165827,"R",0,"R",17457423,"R",0,"R",0,"R",767,"R",7579,"R",0,"R",57631596,"R",74886419,"R",1345042,"Z",0,"Z",0,"R",0,"R",1345042,"R",76231461,"R",34843361,"R",18911927,"R",0,"R",0,"R",921816,"R",8468,"R",9622237,"R",5222661,"R",5112570,"R",2774949,"R",3842707,"R",2085706,"R",6631621,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",13461843,"R",0,"R",74436155,"R",29003711,"R",20731834,"R",5749599,"R",4636019,"R",0,"R",14314992,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",7914760,"R",1135968,"R",1180215,"R",0,"R",77592,"R",2380894,"R",12689429,"R",6057808,"R",0,"R",6057808,"R",6631621,"R",3169417,"R",3169417,"R",0,"R",454891,"R",454891,"R",0,"R",472610,"R",472610,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1960890,"R",1960890,"R",0,1 ,"R",1866246,"R",2310319,"R",444073,"R",444073,"R",0,"R",0,"R",0,"R",1056508,"R",833690,"R",589235,"R",2659425,"R",349106,"R",0,"R",244455
129756,"R",7720836,"R",7944326,"R",0,"R",7944326,"R",15665162,"R",0,"R",0,"R",3975207,"R",3975207,"R",0,"R",1614929,"R",1614929,"R",5590136,"R",0,"R",7944326,"R",401283,"R",0,"R",1729417,"R",10075026,"R",2907041,"R",0,"R",15127412,"R",3966411,"R",1048853,"R",23049717,"R",15105392,"R",0,"R",0,"R",29881297,"R",28352418,"R",1528879,"R",8564254,"R",-18107,"R",10075026,"R",5320354,"R",881354,"R",412598,"R",18871,"R",0,"R",18871,"R",0,"A",,"R",0,"A",,"R",94758,"R",6727935,"R",0,"R",16304366,"R",0,"R",5861728,"R",0,"R",0,"R",0,"R",2546,"R",0,"R",22168640,"R",28896575,"R",335374,"R",0,"R",0,"R",649348,"R",984722,"R",29881297,"R",13505429,"R",7317052,"R",0,"R",0,"R",23592,"R",19357,"R",4915723,"R",2663270,"R",2489686,"R",1348877,"R",2200707,"R",1192311,"R",2010022,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",3207259,"R",0,"R",28352418,"R",12540867,"R",8676572,"R",1612517,"R",683903,"R",0,"R",4838559,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",2659101,"R",327404,"R",411108,"R",0,"R",3573,"R",1005577,"R",4406763,"R",2396741,"R",0,"R",2396741,"R",2010022,"R",1219392,"R",1219392,"R",0,"R",150138,"R",150138,"R",0,"R",188523,"R",188523,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",838688,"R",838688,"R",0,1 ,"R",817149,"R",1077253,"R",260104,"R",260104,"R",0,"R",0,"R",0,"R",493810,"R",446086,"R",276089,"R",1147522,"R",70269,"R",0,"R",169997
129808,"R",16015988,"R",64205949,"R",0,"R",64205949,"R",80221937,"R",0,"R",0,"R",4564049,"R",4564049,"R",0,"R",2116138,"R",2116138,"R",6680187,"R",0,"R",64205949,"R",-10039,"R",0,"R",9345840,"R",73541750,"R",110162,"R",0,"R",91374639,"R",9042943,"R",111992,"R",100639736,"R",36433787,"R",0,"R",0,"R",41451622,"R",41192965,"R",258657,"R",73649584,"R",-366491,"R",73541750,"R",6522207,"R",887383,"R",668733,"R",462851,"R",0,"R",462851,"R",0,"A",,"R",0,"A",,"R",373951,"R",8915125,"R",0,"R",23112141,"R",0,"R",9070301,"R",0,"R",0,"R",21925,"R",8050,"R",0,"R",32212417,"R",41127542,"R",324080,"R",0,"R",0,"R",0,"R",324080,"R",41451622,"R",20295145,"R",11712454,"R",0,"R",0,"R",9990,"R",0,"R",3822186,"R",2205916,"R",3864902,"R",2230568,"R",2481837,"R",1432355,"R",3686442,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",7032463,"R",0,"R",41192965,"R",17581293,"R",11589147,"R",3022379,"R",2905282,"R",0,"R",6094864,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",4912778,"R",397855,"R",668733,"R",0,"R",454247,"R",1930120,"R",8363733,"R",4677291,"R",0,"R",4677291,"R",3686442,"R",2652150,"R",2652150,"R",0,"R",214781,"R",214781,"R",0,"R",361013,"R",361013,"R",0,"R",0,"R",0,"R",0,"R",245224,"R",245224,"R",0,"R",1204123,"R",1204123,"R",0,1 ,"R",5989930,"R",6892991,"R",903061,"R",903061,"R",0,"R",0,"R",0,"R",2170088,"R",1812584,"R",929096,"R",7026824,"R",133833,"R",0,"R",883488
130004,"R",21797732,"R",44461137,"R",600,"R",44461737,"R",66259469,"R",0,"R",0,"R",7426593,"R",7426593,"R",0,"R",2840099,"R",2840099,"R",10266692,"R",0,"R",44461737,"R",5784727,"R",0,"R",5746313,"R",55992777,"R",1455709,"R",0,"R",61501416,"R",8079853,"R",5656539,"R",76693517,"R",32231779,"R",0,"R",0,"R",58802557,"R",55268216,"R",3534341,"R",52697046,"R",-238610,"R",55992777,"R",10435015,"R",1638979,"R",917918,"R",2110743,"R",0,"R",2110743,"R",0,"A",,"R",0,"A",,"R",498450,"R",15601105,"R",0,"R",28867799,"R",0,"R",14299204,"R",0,"R",0,"R",0,"R",6873,"R",0,"R",43173876,"R",58774981,"R",27576,"R",0,"R",0,"R",0,"R",27576,"R",58802557,"R",27309009,"R",16073173,"R",0,"R",0,"R",0,"R",0,"R",5707890,"R",3359474,"R",5072263,"R",2985365,"R",2765713,"R",1627806,"R",5572335,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",8841006,"R",0,"R",55268216,"R",24045818,"R",14512747,"R",5182593,"R",1819867,"R",0,"R",9707191,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",6080582,"R",507899,"R",822561,"R",0,"R",1500,"R",2833842,"R",10246384,"R",4674049,"R",0,"R",4674049,"R",5572335,"R",2644051,"R",2644051,"R",0,"R",220853,"R",220853,"R",0,"R",357678,"R",357678,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1451467,"R",1451467,"R",0,1 ,"R",27124246,"R",32470795,"R",5346549,"R",5346549,"R",0,"R",0,"R",0,"R",12259844,"R",8726156,"R",5751542,"R",34643749,"R",2172954,"R",0,"R",2974614
130040,"R",3950744,"R",42660353,"R",0,"R",42660353,"R",46611097,"R",0,"R",0,"R",1814376,"R",1814376,"R",0,"R",1242983,"R",1242983,"R",3057359,"R",0,"R",42660353,"R",848191,"R",0,"R",45194,"R",43553738,"R",751373,"R",0,"R",58097939,"R",2840060,"R",860303,"R",62549675,"R",19889322,"R",0,"R",0,"R",18746951,"R",22188367,"R",-3441416,"R",47109083,"R",-113929,"R",43553738,"R",2094729,"R",686101,"R",206658,"R",591480,"R",0,"R",591480,"R",0,"A",,"R",0,"A",,"R",15760,"R",3594728,"R",0,"R",12166539,"R",0,"R",2779593,"R",0,"R",0,"R",0,"R",1319,"R",0,"R",14947451,"R",18542179,"R",204772,"R",0,"R",0,"R",0,"R",204772,"R",18746951,"R",7827872,"R",4462740,"R",0,"R",0,"R",204431,"R",81534,"R",2884613,"R",1644523,"R",1819742,"R",1037438,"R",1925508,"R",1097736,"R",1047773,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",6478428,"R",0,"R",22188367,"R",8323971,"R",5718577,"R",1635494,"R",3410511,"R",0,"R",3099814,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",1595329,"R",235750,"R",205658,"R",0,"R",28737,"R",764739,"R",2830213,"R",1782440,"R",0,"R",1782440,"R",1047773,"R",1004723,"R",1004723,"R",0,"R",148473,"R",148473,"R",0,"R",129521,"R",129521,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",499723,"R",499723,"R",0,1 ,"R",1691106,"R",1929524,"R",238418,"R",238418,"R",0,"R",0,"R",0,"R",571310,"R",378369,"R",316795,"R",2254476,"R",324952,"R",0,"R",61574
