UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
237640,"R",1165137,"R",11694221,"R",0,"R",16319716,"R",23698963,"R",14375259,"R",-11010278,"R",3631031,"R",0,"R",3631031,"R",-7379247,"R",1862485,"R",15795292,"R",5314904,"R",0,"R",0,"R",22972681,"R",11278460,"R",6315878,"R",16089460,"R",15546666,"R",5773084,"R",-12200282,"R",-952049,"R",-7379247,"R",478699,"R",90952,"R",162126,"R",11950,"R",47165,"R",3575878,"R",4366770,"R",1925764,"R",1083243,"R",3009007,"R",478699,"R",306367,"R",172332,"R",90952,"R",58209,"R",32743,"R",162126,"R",103761,"R",58365,"R",11950,"R",7648,"R",4302,"R",4350,"R",2784,"R",1566,"R",2260930,"R",1446995,"R",813935,"R",2781300,"R",2781300,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",784020,"R",784020,"R",0,"R",0,"R",162126,"R",162126,"Z",0,"Z",0,"R",11950,"R",11950,"Z",0,"Z",0,"R",946642,"R",946642,"R",0,"R",0,"R",946642,"R",946642,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18644,"R",18644,"Z",0,"Z",0,"R",0,"R",0,"R",941602,"R",941602,"R",0,"R",0,"R",45000,"R",45000,"Z",0,"Z",0,"R",624594,"R",624594,"R",0,"R",0,"R",6315878,"R",6315878,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",6315878,"R",6315878,"R",0,"R",0,"R",1988327,"R",985349,"Z",0,"Z",0,"Z",0,"Z",0,"R",527226,"R",245214,"R",1758432,"R",785889,"R",3160986,"R",812584,"R",1427571,"R",305930,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7226918,"R",0,"R",16089460,"R",3134966,"R",501595,"R",521641,"R",495920,"R",1866958,"R",9568380, 1,"R",4583080,"R",2014174,"R",-2568906,"R",20100,"R",60425,"R",4350,"R",-2653781,"R",5773084,"R",6297234,"R",5773084,"R",-12200282,"R",690516,"R",14375259,"R",16089460
237905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",155540,"R",155540,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",155540,"R",155540,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",155540,"R",155540,"R",0,"R",0,"R",548803,"R",525827,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",548803,"R",525827,"R",0,"R",0,"R",0,"R",0,"R",22976,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
237969,"R",61001561,"R",37096318,"R",0,"R",120664167,"R",23445427,"R",17922792,"R",15264219,"R",81954521,"R",68133017,"R",13821504,"R",97218740,"R",4847414,"R",86550515,"R",14525374,"R",519393,"R",1410213,"R",107852909,"R",70756591,"R",43047686,"R",26655763,"R",-109631,"R",16282292,"R",80936448,"R",0,"R",97218740,"R",1867309,"R",189968,"R",2357847,"R",0,"R",2436605,"R",19535077,"R",26386806,"R",21971682,"R",0,"R",21971682,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2436605,"R",2436605,"R",0,"R",19535077,"R",19535077,"R",0,"R",13994579,"R",13994579,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3996325,"R",228815,"R",3767510,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13779679,"R",907869,"R",836513,"R",12035297,"R",13779679,"R",907869,"R",836513,"R",12035297,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3699029,"R",-105224,"R",3622265,"R",181988,"R",0,"R",0,"R",7385187,"R",7385187,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192887,"R",138222,"R",54665,"R",0,"R",43047686,"R",22549448,"R",8280953,"R",12217285,"R",0,"R",8429113,"R",-8429113,"R",0,"R",43047686,"R",30978561,"R",-148160,"R",12217285,"R",7738969,"R",4829005,"R",0,"R",0,"R",0,"R",0,"R",2390593,"R",877473,"R",6404973,"R",2367802,"R",4482720,"R",1700774,"R",5638508,"R",239522,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26655763,"R",10014576,"R",2975505,"R",3760706,"R",2895909,"R",759200,"R",6249867, 1,"R",51971721,"R",65132245,"R",13160524,"R",12005580,"R",3154944,"R",-2000000,"R",0,"R",4322798,"R",30978561,"R",16282292,"R",80936448,"R",9719883,"R",17922792,"R",26655763
238078,"R",7151090,"R",5037651,"R",0,"R",24384754,"R",7369618,"R",0,"R",-3446236,"R",20461372,"R",9662336,"R",10799036,"R",17015136,"R",977715,"R",704397,"R",33102413,"R",67229,"R",2687702,"R",37539456,"R",32501805,"R",27642267,"R",23188132,"R",0,"R",4454135,"R",12561001,"R",0,"R",17015136,"R",872877,"R",279105,"R",0,"R",0,"R",0,"R",7356344,"R",8508326,"R",7356344,"R",0,"R",7356344,"R",872877,"R",872877,"R",0,"R",195937,"R",195937,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6287530,"R",6287530,"R",0,"R",10238501,"R",10238501,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",635885,"R",635885,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",12079744,"R",6299409,"R",5780335,"R",0,"R",12079744,"R",6299409,"R",5780335,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",338336,"Z",0,"R",338336,"Z",0,"Z",0,"Z",0,"R",3192183,"R",3192183,"Z",0,"Z",0,"R",1157618,"R",1157618,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",27642267,"R",21523596,"R",6118671,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",27642267,"R",21523596,"R",6118671,"R",0,"R",6429314,"R",3325442,"R",692803,"R",352190,"R",0,"R",0,"R",1186529,"R",354137,"R",5394599,"R",1982610,"R",4974571,"R",1614947,"R",4402048,"R",65275,"R",108268,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",23188132,"R",7694601,"R",1804288,"R",1858655,"R",503800,"R",177280,"R",11149508, 1,"R",8782994,"R",9212872,"R",429878,"R",0,"R",0,"R",0,"R",429878,"R",-819636,"R",22638496,"R",4454135,"R",12561001,"R",7352800,"R",0,"R",23188132
238096,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",115305,"R",0,"R",9536,"R",7421,"R",0,"R",0,"R",132262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",132262,"R",132262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",132262,"R",132262,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",132262,"R",132262,"R",0,"R",0,"R",183073,"R",178752,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46423,"R",42102,"A",,"A",,"R",16815,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",246311,"R",220854,"R",25457,"R",0,"R",0,"R",0,"R",0,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
238193,"R",50984989,"R",43270256,"R",0,"R",101890326,"R",24292454,"R",15068287,"R",49698973,"R",27898899,"R",21295559,"R",6603340,"R",77597872,"R",8085486,"R",73079302,"R",27200401,"R",0,"R",0,"R",108365189,"R",65094933,"R",36286263,"R",37717647,"R",37408,"R",-1393976,"R",78991848,"R",0,"R",77597872,"R",2890031,"R",110619,"R",1911676,"R",0,"R",2322460,"R",9264837,"R",16499623,"R",12936129,"R",0,"R",12936129,"R",3234032,"R",3234032,"R",0,"R",407265,"R",407265,"R",0,"R",1934959,"R",1934959,"R",0,"R",0,"R",0,"R",0,"R",2142774,"R",2142774,"R",0,"R",5217099,"R",5217099,"R",0,"R",25637122,"R",25637122,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1291768,"R",1291768,"R",0,"R",0,"R",250958,"R",250958,"R",0,"R",0,"R",16500,"R",16500,"R",0,"R",0,"R",5063793,"R",1182694,"R",2929577,"R",951522,"R",5063793,"R",1182694,"R",2929577,"R",951522,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1065375,"R",-104721,"R",1161481,"R",8615,"R",8372,"R",8372,"R",2851199,"R",2851199,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101176,"R",101176,"R",8615,"R",-8615,"R",36286263,"R",31235068,"R",4099673,"R",951522,"R",0,"R",3721620,"R",-3721620,"Z",0,"R",36286263,"R",34956688,"R",378053,"R",951522,"R",13881892,"R",8520916,"R",237268,"R",146361,"R",0,"R",0,"R",2931551,"R",697180,"R",6516016,"R",3497214,"R",11185183,"R",3616892,"R",2965737,"R",884783,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37717647,"R",17363346,"R",4546924,"R",3686947,"R",4199913,"R",510898,"R",7409619, 1,"R",31658366,"R",31516800,"R",-141566,"R",1040943,"R",-1439164,"R",1146037,"R",-889382,"R",-2748375,"R",49331981,"R",-1393976,"R",78991848,"R",34327616,"R",15068287,"R",37717647
238324,"R",13719593,"R",9792443,"R",0,"R",34826693,"R",1966410,"R",90205,"R",19027722,"R",13832561,"R",11431226,"R",2401335,"R",32860283,"R",1704498,"R",7935373,"R",9837903,"R",0,"R",0,"R",19477774,"R",9685331,"R",13555561,"R",14309113,"R",0,"R",-753552,"R",33613835,"R",0,"R",32860283,"R",267232,"R",24532,"R",304949,"R",0,"R",605927,"R",2440102,"R",3642742,"R",3046029,"R",0,"R",3046029,"R",267232,"R",267232,"R",0,"R",24532,"R",24532,"R",0,"R",304949,"R",304949,"R",0,"R",0,"R",0,"R",0,"R",605927,"R",605927,"R",0,"R",1843389,"R",1843389,"R",0,"R",8827106,"R",8827106,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",390178,"R",390178,"R",0,"R",0,"R",304949,"R",304949,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",842724,"R",215987,"R",291858,"R",334879,"R",828653,"R",201916,"R",291858,"R",334879,"R",14071,"R",14071,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",234934,"R",130161,"R",104773,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2955670,"R",2855670,"R",100000,"R",0,"R",13555561,"R",12724051,"R",496631,"R",334879,"R",0,"R",637471,"R",-637471,"R",0,"R",13555561,"R",13361522,"R",-140840,"R",334879,"R",4710563,"R",3614482,"R",0,"R",0,"R",0,"R",0,"R",1101351,"R",411602,"R",881752,"R",615725,"R",7615447,"R",1526181,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14309113,"R",6167990,"R",1487147,"R",618245,"R",1123419,"R",1663,"R",4910649, 1,"R",11096347,"R",11431226,"R",334879,"R",334879,"R",141539,"R",-141539,"R",0,"R",-947591,"R",13361522,"R",-753552,"R",33613835,"R",21429055,"R",90205,"R",14309113
238333,"R",50546715,"R",57177471,"R",0,"R",197195962,"R",17663913,"R",3772866,"R",46363329,"R",133168720,"R",82742042,"R",50426678,"R",179532049,"R",10108980,"R",80081426,"R",13697653,"R",169032,"R",36348863,"R",140405954,"R",83228483,"R",43226877,"R",42574974,"R",636180,"R",1288083,"R",178243966,"R",0,"R",179532049,"R",1397447,"R",164034,"R",157690,"R",0,"R",1750728,"R",33718528,"R",37188427,"R",35469256,"R",0,"R",35469256,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1750728,"R",1750728,"R",0,"R",33718528,"R",33718528,"R",0,"R",17540564,"R",17540564,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1348388,"R",1348388,"R",0,"R",0,"R",116681,"R",116681,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8149217,"R",4125393,"R",4023824,"R",0,"R",8149217,"R",4125393,"R",4023824,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8429090,"R",3366913,"R",5062177,"R",0,"R",0,"R",0,"R",6498559,"R",6498559,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1144378,"R",6665354,"R",-5520976,"R",0,"R",43226877,"R",39661852,"R",3565025,"Z",0,"R",0,"R",6371411,"R",-6371411,"Z",0,"R",43226877,"R",46033263,"R",-2806386,"R",0,"R",12315459,"R",6871582,"R",10148,"R",6938,"R",598219,"R",256183,"R",4348565,"R",1331963,"R",8152370,"R",2901091,"R",11249298,"R",5789826,"R",4842676,"R",174435,"R",62573,"R",0,"R",0,"R",0,"R",0,"R",995666,"R",266920,"R",42574974,"R",17598938,"R",5433409,"R",4441029,"R",4317946,"R",872539,"R",9911113, 1,"R",136744982,"R",87663456,"R",-49081526,"R",725157,"R",1031378,"R",-43201928,"R",-7636133,"R",2984311,"R",50179830,"R",1288083,"R",178243966,"R",-1470118,"R",3772866,"R",42574974
238430,"R",15322630,"R",23102569,"R",0,"R",44442025,"R",12103151,"R",9255000,"R",15331893,"R",17006981,"R",4644191,"R",12362790,"R",32338874,"R",199763,"R",41469375,"R",24480733,"R",0,"R",3965195,"R",70115066,"R",47012497,"R",30759571,"R",30439330,"R",0,"R",320241,"R",32018633,"R",0,"R",32338874,"R",1721143,"R",173973,"R",897684,"R",0,"R",582470,"R",12234418,"R",15609688,"R",13032827,"R",0,"R",13032827,"R",1721143,"R",1721143,"R",0,"R",173973,"R",173973,"R",0,"R",897684,"R",897684,"R",0,"R",0,"R",0,"R",0,"R",582470,"R",582470,"R",0,"R",9657557,"R",9657557,"R",0,"R",19401777,"R",19401777,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4850337,"R",237440,"R",4612897,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3332806,"R",290492,"R",2987340,"R",54974,"R",2978206,"R",290492,"R",2632740,"R",54974,"R",354600,"R",0,"R",354600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",973480,"R",663431,"R",310049,"R",0,"R",108362,"R",108362,"R",1771339,"R",1771339,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",321470,"R",321470,"R",0,"R",0,"R",30759571,"R",22794311,"R",7910286,"R",54974,"R",0,"R",-6579890,"R",6579890,"R",0,"R",30759571,"R",16214421,"R",14490176,"R",54974,"R",9108811,"R",6393277,"R",0,"R",0,"R",107734,"R",75065,"R",4317058,"R",2456569,"R",4249763,"R",1694427,"R",10300657,"R",4705890,"R",2319785,"R",406525,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",35522,"R",0,"R",30439330,"R",15731753,"R",3500512,"R",2504150,"R",1460017,"R",407845,"R",6835053, 1,"R",12481793,"R",12499997,"R",18204,"R",78974,"R",310049,"R",370819,"R",-741638,"R",-1065129,"R",29374201,"R",320241,"R",32018633,"R",9742665,"R",9255000,"R",30439330
238458,"R",104463529,"R",122635615,"R",0,"R",239139783,"R",17898518,"R",3457740,"R",150487956,"R",70753309,"R",45049205,"R",25704104,"R",221241265,"R",17247795,"R",144629422,"R",39932448,"R",3860912,"R",0,"R",205670577,"R",83034962,"R",92816735,"R",79365709,"R",-10501263,"R",2949763,"R",218291502,"R",0,"R",221241265,"R",2815350,"R",2788223,"R",2359740,"R",0,"R",812941,"R",46173938,"R",54950192,"R",48656716,"R",0,"R",48656716,"R",0,"R",0,"R",0,"R",322568,"R",322568,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1347269,"R",1347269,"R",0,"R",46986879,"R",46986879,"R",0,"R",55958587,"R",55958587,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2778223,"R",979289,"R",1798934,"R",0,"R",116407,"Z",0,"R",116407,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4574744,"R",655085,"R",2096046,"R",1823613,"R",4574744,"R",655085,"R",2096046,"R",1823613,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12831980,"R",1515659,"R",11427341,"R",-111020,"Z",0,"Z",0,"R",14679266,"R",14679266,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1877528,"R",1877528,"R",0,"R",0,"R",92816735,"R",75665414,"R",15438728,"R",1712593,"R",0,"R",7766634,"R",-7766634,"Z",0,"R",92816735,"R",83432048,"R",7672094,"R",1712593,"R",25801103,"R",14559504,"Z",0,"R",0,"R",178871,"R",119200,"R",9848512,"R",4585047,"R",13785477,"R",6482282,"R",14712943,"R",5949753,"R",15038803,"R",1957832,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",79365709,"R",33653618,"R",9328733,"R",6835735,"R",7312848,"R",113267,"R",22121508, 1,"R",71164498,"R",73553801,"R",2389303,"R",3862394,"R",1137122,"R",-2610213,"R",0,"R",3769123,"R",82724201,"R",2949763,"R",218291502,"R",56093346,"R",3457740,"R",79365709
238476,"R",123170114,"R",180701790,"R",0,"R",324316773,"R",70862071,"R",48055000,"R",158655303,"R",94799399,"R",37063678,"R",57735721,"R",253454702,"R",20665249,"R",192157164,"R",48880127,"R",9799,"R",0,"R",261712339,"R",81010549,"R",75232960,"R",78259853,"R",6053806,"R",3026913,"R",256481615,"R",-6053826,"R",253454702,"R",3302802,"R",410901,"R",1503448,"R",0,"R",3145736,"R",68215899,"R",76578786,"R",68356126,"R",3005509,"R",71361635,"R",3302802,"R",3302802,"R",0,"R",410901,"R",410901,"R",0,"R",1503448,"R",1503448,"R",0,"R",0,"R",0,"R",0,"R",2941644,"R",2941644,"R",0,"R",63202840,"R",60197331,"R",3005509,"R",44261442,"R",44261442,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5057007,"R",0,"R",5057007,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3437308,"R",761615,"R",1393006,"R",1282687,"R",3437308,"R",761615,"R",1393006,"R",1282687,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3306239,"R",-260611,"R",3568178,"R",-1328,"R",0,"R",0,"R",18182925,"R",18182925,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",988039,"R",546673,"R",402309,"R",39057,"R",75232960,"R",63492044,"R",10420500,"R",1320416,"R",0,"R",13343266,"R",-13343266,"R",0,"R",75232960,"R",76835310,"R",-2922766,"R",1320416,"R",32548825,"R",17009287,"R",0,"R",0,"R",184922,"R",0,"R",5734129,"R",2280629,"R",15147211,"R",5216482,"R",17183288,"R",4907430,"R",7461478,"R",249629,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78259853,"R",29663457,"R",11726141,"R",8554859,"R",6763128,"R",1417464,"R",20134804, 1,"R",111495804,"R",124578458,"R",13082654,"R",1308351,"R",4414373,"R",5062784,"R",2297146,"R",-1424544,"R",76835309,"R",3026913,"R",256481615,"R",214608014,"R",48055000,"R",78259853
238573,"R",0,"R",0,"R",0,"R",4973916,"R",4016498,"R",0,"R",957418,"R",0,"R",0,"R",0,"R",957418,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3416101,"R",4353410,"R",-299522,"R",-1236831,"R",-119955,"R",2314204,"R",957418,"R",176203,"R",4000,"R",119319,"Z",0,"R",492008,"Z",0,"R",791530,"R",791530,"R",0,"R",791530,"R",176203,"R",176203,"R",0,"R",4000,"R",4000,"R",0,"R",119319,"R",119319,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",492008,"R",492008,"R",0,"R",3116579,"R",3116579,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",180203,"R",180203,"R",0,"R",0,"R",119319,"R",119319,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",3416101,"R",3416101,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",3416101,"R",3416101,"R",0,"R",0,"R",1256984,"R",1188809,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",268924,"R",254339,"R",2534092,"R",277496,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",293410,"R",0,"R",4353410,"R",1720644,"R",473014,"R",0,"R",65304,"R",0,"R",2094448, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",-1236831,"R",3116579,"R",-1236831,"R",-119955,"R",0,"R",0,"R",4353410
