UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
102058,"R",9360,"R",1953581,"R",0,"R",2138510,"R",1218111,"R",0,"R",870399,"R",50000,"R",50000,"Z",0,"R",920399,"R",1953581,"R",5174814,"R",878081,"R",0,"R",0,"R",8006476,"R",6052895,"R",1019677,"R",631889,"R",-50000,"R",337788,"R",532611,"R",50000,"R",920399,"R",0,"Z",0,"R",0,"R",0,"R",75000,"R",0,"R",75000,"R",45527,"R",0,"R",45527,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45527,"R",45527,"R",0,"R",0,"R",0,"R",0,"R",82031,"R",82031,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",313973,"R",313973,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",313973,"R",313973,"R",0,"R",0,"R",496801,"R",496801,"R",0,"Z",0,"R",9360,"R",9360,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",117512,"R",67512,"R",0,"R",50000,"R",1019677,"R",969677,"Z",0,"R",50000,"R",0,"R",0,"Z",0,"Z",0,"R",1019677,"R",969677,"R",0,"R",50000,"R",170294,"R",170294,"R",0,"R",0,"R",0,"R",0,"R",114893,"R",114893,"R",12900,"R",12900,"R",329802,"R",245587,"R",4000,"R",4000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",631889,"R",547674,"R",0,"R",75000,"Z",0,"R",0,"R",9215, 1,"R",95880,"R",95956,"R",76,"R",0,"R",77,"R",0,"R",-1,"R",280297,"R",612526,"R",337788,"R",532611,"R",0,"R",0,"R",631889
102234,"R",67308032,"R",93025450,"R",0,"R",160333482,"R",68243157,"R",56526809,"R",56953849,"R",35136476,"R",35136476,"R",0,"R",92090325,"R",2474376,"R",143275039,"R",26592574,"R",222438,"R",0,"R",172564427,"R",79538977,"R",50737386,"R",40043902,"R",0,"R",10693484,"R",81396841,"R",0,"R",92090325,"R",2023489,"R",341381,"R",661320,"R",0,"R",1940774,"R",28689445,"R",33656409,"R",28687471,"R",0,"R",28687471,"R",2023489,"R",2023489,"R",0,"R",341381,"R",341381,"R",0,"R",661320,"R",661320,"R",0,"R",0,"R",0,"R",0,"R",378740,"R",378740,"R",0,"R",25282541,"R",25282541,"R",0,"R",14993027,"R",14993027,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9524421,"R",9516740,"R",7681,"R",0,"R",529496,"R",529496,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9284836,"R",10607783,"R",-1322947,"R",0,"R",9284836,"R",10607783,"R",-1322947,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5066773,"R",1695150,"R",3371623,"R",0,"R",0,"R",0,"R",10758344,"R",10758344,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",580489,"R",944525,"R",-364036,"R",0,"R",50737386,"R",49045065,"R",1692321,"R",0,"R",0,"R",-186164,"R",186164,"R",0,"R",50737386,"R",48858901,"R",1878485,"R",0,"R",9070035,"R",5739999,"R",0,"R",0,"R",0,"R",0,"R",2295777,"R",672506,"R",5761274,"R",2153287,"R",12433764,"R",3561615,"R",8542278,"R",544545,"R",1940774,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40043902,"R",12671952,"R",1543670,"R",4338523,"R",3459707,"R",3573076,"R",14456974, 1,"R",17236188,"R",22433426,"R",5197238,"R",478382,"R",4190622,"R",-1214554,"R",1742788,"R",9001163,"R",48661030,"R",10693484,"R",81396841,"R",35563516,"R",55952514,"R",40043902
102270,"R",18932197,"R",37704218,"R",0,"R",68739991,"R",47762504,"Z",0,"R",3129560,"R",17847927,"R",17847927,"R",0,"R",20977487,"R",805069,"R",51500000,"R",27789213,"R",0,"R",0,"R",80094282,"R",42390064,"R",58634686,"R",23206881,"R",-35301570,"R",126235,"R",20966907,"R",-115655,"R",20977487,"R",3606677,"R",290000,"R",0,"R",0,"R",0,"R",1804795,"R",5701472,"R",1084795,"R",0,"R",1084795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1084795,"R",1084795,"R",0,"R",6709633,"R",6709633,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",6756652,"R",6756652,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3973920,"R",3973920,"R",0,"R",0,"R",3973920,"R",3973920,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40786759,"R",40786759,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",407722,"R",-17440205,"R",0,"R",17847927,"R",58634686,"R",40786759,"R",0,"R",17847927,"R",0,"R",0,"R",0,"R",0,"R",58634686,"R",40786759,"R",0,"R",17847927,"R",2970162,"R",2875289,"R",0,"R",0,"R",0,"R",0,"R",584943,"R",491936,"R",2859587,"R",2182391,"R",14166712,"R",4848047,"R",2625477,"R",571033,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23206881,"R",10968696,"R",0,"R",1267583,"R",1159516,"R",0,"R",9811086, 1,"R",18932197,"R",20933833,"R",2001636,"R",0,"R",0,"R",0,"R",2001636,"R",37667779,"R",23333116,"R",126235,"R",20966907,"R",0,"Z",0,"R",23206881
102298,"R",3350232,"R",79918788,"R",176000,"R",111080537,"R",31183029,"R",27831199,"R",76366233,"R",3531275,"R",3531275,"R",0,"R",79897508,"R",144788,"R",20858281,"R",64737228,"R",18306947,"R",0,"R",104047244,"R",24128456,"R",39867953,"R",25503614,"R",0,"R",14364339,"R",65533169,"R",0,"R",79897508,"R",5088394,"R",7119527,"R",889952,"R",0,"R",0,"R",4541939,"R",17639812,"R",4541939,"R",0,"R",4541939,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4541939,"R",4541939,"R",0,"R",11122898,"R",11122898,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",889952,"R",889952,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7119527,"R",7119527,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14813166,"R",12965692,"R",1422938,"R",424536,"R",0,"R",0,"R",0,"R",0,"R",14813166,"R",12965692,"R",1422938,"R",424536,"R",0,"R",0,"R",0,"R",0,"R",37845,"R",37845,"Z",0,"Z",0,"Z",0,"Z",0,"R",4065480,"R",4065480,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1819085,"R",1819085,"R",0,"R",0,"R",39867953,"R",38020479,"R",1422938,"R",424536,"R",0,"R",1422938,"R",-1422938,"Z",0,"R",39867953,"R",39443417,"R",0,"R",424536,"R",5482159,"R",3400435,"R",0,"R",0,"R",384211,"R",152537,"R",956175,"R",529025,"R",5183854,"R",2272943,"R",10810013,"R",1710677,"R",2687202,"R",147333,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25503614,"R",8212950,"R",1006897,"R",5283082,"R",944328,"R",487359,"R",9568998, 1,"R",2561968,"R",2986504,"R",424536,"R",424536,"R",0,"R",0,"R",0,"R",13601873,"R",39443417,"R",14364339,"R",65533169,"R",65533169,"R",33781521,"R",25503614
102377,"R",200577334,"R",205100637,"R",0,"R",489970201,"R",24849192,"R",132248,"R",281865350,"R",183255659,"R",90853476,"R",92402183,"R",465121009,"R",16413311,"R",368912596,"R",89163285,"R",2264637,"R",0,"R",476753829,"R",271653192,"R",321628602,"R",121458361,"R",0,"R",200170241,"R",264950768,"R",0,"R",465121009,"R",6469694,"R",1197648,"R",2834399,"R",0,"R",2750991,"R",17551594,"R",30804326,"R",20557357,"R",0,"R",20557357,"R",6506413,"R",6506413,"R",0,"R",2276056,"R",2276056,"R",0,"R",2834399,"R",2834399,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",8940489,"R",8940489,"R",0,"R",42995963,"R",42995963,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12911102,"R",12911102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31958287,"R",31958287,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38373285,"R",24243604,"R",12947993,"R",1181688,"R",38373285,"R",24243604,"R",12947993,"R",1181688,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38422904,"R",6826230,"R",31596674,"R",0,"R",0,"R",0,"R",9874848,"R",9874848,"R",0,"R",0,"R",120,"R",120,"R",0,"R",0,"R",147092093,"R",143191153,"R",3900940,"R",0,"R",321628602,"R",272001307,"R",48445607,"R",1181688,"R",0,"R",0,"Z",0,"Z",0,"R",321628602,"R",272001307,"R",48445607,"R",1181688,"R",41858814,"R",24904287,"R",21475641,"R",9785209,"R",8591756,"R",3822296,"R",4766462,"R",2646681,"R",6522984,"R",3830068,"R",30849627,"R",8490404,"R",3297025,"R",251951,"R",2433750,"R",0,"R",0,"R",1662302,"R",303502,"R",0,"R",0,"R",121458361,"R",54034398,"R",9692641,"R",14286281,"R",9580919,"R",84061,"R",33780061, 1,"R",123415957,"R",154987957,"R",31572000,"R",1181688,"R",34970330,"R",-4580018,"R",0,"R",155893257,"R",153681771,"R",200170241,"R",264950768,"R",157961000,"R",132248,"R",121458361
102395,"R",19925592,"R",5944556,"R",872394,"R",26742542,"R",349810,"R",0,"R",26350514,"R",42218,"R",0,"R",42218,"R",26392732,"R",875000,"R",3877982,"R",6298397,"R",0,"R",0,"R",11051379,"R",5106823,"R",6390270,"R",4248810,"R",-36961,"R",2104499,"R",24288233,"R",0,"R",26392732,"R",143265,"R",196089,"R",9600,"R",0,"R",0,"R",42645,"R",391599,"R",248334,"R",0,"R",248334,"R",0,"R",0,"R",0,"R",196089,"R",196089,"R",0,"R",9600,"R",9600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42645,"R",42645,"R",0,"R",1943556,"R",1943556,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",339354,"R",339354,"R",0,"R",0,"R",9600,"R",9600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69798,"R",69798,"R",0,"R",0,"R",69798,"R",69798,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3492623,"R",3492623,"R",0,"R",0,"R",0,"R",0,"R",16613,"R",16613,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",518726,"R",518726,"R",0,"R",0,"R",6390270,"R",6390270,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6390270,"R",6390270,"R",0,"R",0,"R",1212856,"R",631050,"R",101278,"R",83499,"R",26169,"R",14600,"R",136584,"R",67302,"R",488813,"R",267725,"R",2277721,"R",1138610,"R",5389,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4248810,"R",2202786,"R",516553,"R",227084,"R",114251,"R",247,"R",1187889, 1,"R",1000000,"R",1000000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2141460,"R",6390270,"R",2104499,"R",24288233,"R",26392732,"R",0,"R",4248810
102580,"R",0,"R",976722,"R",0,"R",2818507,"R",344624,"R",249286,"R",2335850,"R",138033,"R",115374,"R",22659,"R",2473883,"R",242700,"R",919271,"R",558207,"R",0,"R",0,"R",1720178,"R",743456,"R",1476833,"R",1162690,"R",0,"R",314143,"R",2159740,"R",0,"R",2473883,"R",95121,"R",31432,"R",67602,"R",0,"R",85112,"R",0,"R",279267,"R",184146,"R",0,"R",184146,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",184146,"R",184146,"R",0,"R",272408,"R",272408,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",749904,"R",785592,"R",-35688,"R",0,"R",227450,"R",263138,"R",-35688,"R",0,"R",522454,"R",522454,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29676,"R",7969,"R",21707,"R",0,"R",0,"R",0,"R",241954,"R",241954,"R",0,"R",0,"R",1657,"R",1657,"R",0,"R",0,"R",181234,"R",144594,"R",36640,"R",0,"R",1476833,"R",1454174,"R",22659,"R",0,"R",0,"R",-34736,"R",34736,"R",0,"R",1476833,"R",1419438,"R",57395,"R",0,"R",158711,"R",133402,"R",0,"R",0,"R",0,"R",0,"R",40292,"R",1764,"R",74398,"R",63670,"R",439648,"R",288955,"R",84367,"R",29224,"R",0,"R",0,"R",0,"R",365274,"R",63028,"R",0,"R",0,"R",1162690,"R",580043,"R",0,"R",365274,"R",132023,"R",9642,"R",75708, 1,"R",89878,"R",111585,"R",21707,"R",0,"R",21707,"R",0,"R",0,"R",291484,"R",1454174,"R",314143,"R",2159740,"R",666857,"R",249286,"R",1162690
102669,"R",95533737,"R",52434443,"R",0,"R",163618260,"R",13926357,"R",52879,"R",122159622,"R",27532281,"R",15571433,"R",11960848,"R",149691903,"R",23224352,"R",29328281,"R",3870889,"R",2407900,"R",0,"R",58831422,"R",6396979,"R",22908629,"R",17054428,"R",12999752,"R",18853953,"R",130837950,"R",0,"R",149691903,"R",705005,"R",28000,"R",196500,"R",0,"R",444270,"R",2251692,"R",3625467,"R",2611982,"R",0,"R",2611982,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2611982,"R",2611982,"R",0,"R",4752049,"R",4752049,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3263425,"R",3263425,"Z",0,"Z",0,"R",841,"R",841,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1019525,"R",-1006237,"R",2025762,"R",0,"R",1019525,"R",-1006237,"R",2025762,"R",0,"R",0,"R",0,"R",0,"R",0,"R",736577,"R",493450,"R",243127,"Z",0,"R",9209762,"R",5065979,"R",4143783,"Z",0,"Z",0,"Z",0,"R",647011,"R",647011,"Z",0,"Z",0,"R",92375,"Z",0,"R",92375,"Z",0,"R",3187064,"R",4756185,"R",-1569121,"R",0,"R",22908629,"R",17972703,"R",4935926,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",22908629,"R",17972703,"R",4935926,"R",0,"R",5283848,"R",3385769,"R",1532852,"R",1059364,"R",1005170,"R",177155,"R",383776,"R",151108,"R",2866823,"R",1276775,"R",4473795,"R",2035521,"R",1508164,"R",241907,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",17054428,"R",8327599,"R",2140994,"R",1353508,"R",1106692,"Z",0,"R",4125635, 1,"R",78389954,"R",95533737,"R",17143783,"R",0,"R",17143783,"R",0,"R",0,"R",14410638,"R",17972703,"R",18853953,"R",130837950,"R",81686027,"R",52879,"R",17054428
104586,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2719820,"R",1644545,"R",206029,"R",0,"R",527678,"R",40907000,"R",46005072,"R",40907000,"R",0,"R",40907000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40907000,"R",40907000,"R",0,"R",86298000,"R",86298000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4786000,"R",4786000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1355000,"R",89000,"R",815000,"R",451000,"R",1355000,"R",89000,"R",815000,"R",451000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11852000,"R",7725000,"R",4127000,"R",0,"R",84000,"R",84000,"R",10187000,"R",10187000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",812000,"R",814000,"R",-2000,"R",0,"R",115374000,"R",109983000,"R",4940000,"R",451000,"R",0,"R",1539000,"R",-1327000,"R",-212000,"R",115374000,"R",111522000,"R",3613000,"R",239000,"R",41474159,"R",23917000,"R",1804825,"R",450000,"R",0,"R",0,"R",4008622,"R",1893000,"R",12469932,"R",5594000,"R",18469181,"R",7688000,"R",8996281,"R",961000,"R",1770000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88993000,"R",40503000,"R",12320000,"R",4341000,"R",9674000,"R",2574000,"R",19581000, 1,"R",51768000,"R",73862000,"R",22094000,"R",6106000,"R",17143000,"R",-1821000,"R",666000,"A",,"A",,"A",,"A",,"A",,"A",,"A",
104665,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",181655,"R",0,"R",0,"R",11583,"R",0,"R",193238,"R",181655,"R",0,"R",181655,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",181655,"R",181655,"R",0,"R",83041,"R",83041,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1105371,"R",1009954,"R",0,"R",95417,"R",524068,"R",428651,"R",0,"R",95417,"R",581303,"R",581303,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18136,"R",0,"R",18136,"R",0,"R",0,"R",0,"R",28333,"R",28333,"R",0,"R",0,"R",13661,"R",13661,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1248542,"R",1134989,"R",18136,"R",95417,"R",0,"R",-20236,"R",20236,"R",0,"R",1248542,"R",1114753,"R",38372,"R",95417,"R",376282,"R",206325,"Z",0,"Z",0,"R",0,"R",0,"R",10862,"R",0,"R",70320,"R",32770,"R",334148,"R",194898,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",791612,"R",433993,"R",23734,"R",0,"R",7730,"R",945,"R",325210, 1,"R",806448,"R",290521,"R",-515927,"R",95417,"R",1107,"R",20236,"R",-632687,"A",,"A",,"A",,"A",,"A",,"A",,"A",
105589,"R",2950827,"R",21482958,"R",0,"R",32100509,"R",14028162,"R",8407041,"R",14590492,"R",3481855,"R",1560409,"R",1921446,"R",18072347,"R",5029080,"R",21973124,"R",3769636,"R",0,"R",120879,"R",30892719,"R",9409761,"R",21673096,"R",18954617,"R",0,"R",2718479,"R",15353869,"R",-1,"R",18072347,"R",948902,"R",235579,"Z",0,"Z",0,"R",63675,"R",6672159,"R",7920315,"R",6735834,"R",0,"R",6735834,"R",948902,"R",948902,"R",0,"R",235579,"R",235579,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",63675,"R",63675,"R",0,"R",5487678,"R",5487678,"R",0,"R",12211436,"R",12211436,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5946101,"R",3174557,"R",2765873,"R",5671,"R",3779306,"R",3174557,"R",599078,"R",5671,"R",2166795,"R",0,"R",2166795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",588745,"R",588745,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2926814,"R",2354454,"R",310926,"R",261434,"R",21673096,"R",18329192,"R",3076799,"R",267105,"R",0,"R",784054,"R",-784054,"R",0,"R",21673096,"R",19113246,"R",2292745,"R",267105,"R",5759907,"R",4013917,"R",0,"Z",0,"R",2884292,"R",1029898,"R",1954028,"R",911582,"R",4505441,"R",2316135,"R",2765193,"R",1426995,"R",1085756,"R",187709,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",18954617,"R",9886236,"R",1781309,"R",1364773,"R",631183,"R",301158,"R",4989958, 1,"R",2243628,"R",2422635,"R",179007,"R",5671,"R",236791,"R",-63675,"R",220,"R",2258866,"R",18329191,"R",2718479,"R",15353869,"R",3436022,"R",8407041,"R",18954617
105899,"R",1364063,"R",41441985,"R",0,"R",56580653,"R",28975124,"R",24261615,"R",21346975,"R",6258554,"R",576455,"R",5682099,"R",27605529,"R",10370000,"R",29434487,"R",4481119,"R",152282,"R",104236,"R",44542124,"R",3100139,"R",29854312,"R",26342226,"R",0,"R",3512086,"R",24093443,"R",0,"R",27605529,"R",1768835,"Z",0,"R",0,"R",0,"R",0,"R",12119620,"R",13888455,"R",12119620,"R",0,"R",12119620,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12119620,"R",12119620,"R",0,"R",10950732,"R",10950732,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5691608,"R",5691608,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7289598,"R",6560495,"R",729103,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7289598,"R",6560495,"R",729103,"R",0,"R",456672,"R",456672,"R",0,"R",0,"R",326357,"R",0,"R",326357,"R",0,"R",0,"R",0,"R",5117618,"R",5117618,"R",0,"R",0,"R",21727,"R",21727,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29854312,"R",28798852,"R",1055460,"R",0,"R",0,"R",3596071,"R",-3596071,"R",0,"R",29854312,"R",32394923,"R",-2540611,"R",0,"R",3727722,"R",2434443,"R",0,"Z",0,"R",0,"Z",0,"R",3572307,"R",1038456,"R",9858678,"R",4135276,"R",3996438,"R",1585385,"R",3446375,"R",479382,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1740706,"R",0,"R",26342226,"R",9672942,"R",1186649,"R",6327323,"R",2522643,"R",1616122,"R",5016547, 1,"R",251427,"R",576455,"R",325028,"R",0,"R",0,"R",0,"R",325028,"R",3512086,"R",32394922,"R",3512086,"R",24093443,"R",21346975,"R",24261615,"R",26342226
