UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07   
493752,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",91127,"R",0,"R",5000,"R",5000,"R",0,"R",0,"R",96127,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",225329,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",225329,"R",20400,"R",12480,"R",0,"R",0,"R",0,"R",0,"R",7280,"R",6240,"R",16000,"R",12480,"R",18000,"R",6240,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",61680,"R",37440,"R",0,"R",12000,"R",5350,"R",5225,"R",1665,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
493761,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",239497,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239497,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",555005,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",205124,"A",,"A",,"R",19943,"R",780072,"R",138361,"R",138361,"R",0,"R",0,"R",0,"R",0,"R",21761,"R",21761,"R",16003,"R",16003,"R",102057,"R",102057,"A",,"A",,"R",0,"A",,"A",,"R",414653,"R",4400,"R",692835,"R",282582,"R",0,"R",138259,"R",9898,"R",0,"R",262096,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
493789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",208504,"R",0,"R",0,"R",0,"R",0,"R",0,"R",208504,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",736164,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",736164,"R",339271,"R",210348,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",339271,"R",210348,"R",0,"R",102852,"R",10939,"R",0,"R",15132,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
493804,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",79405,"R",0,"R",10500,"R",10500,"R",0,"R",0,"R",89905,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",403339,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62075,"A",,"A",,"R",0,"R",465414,"R",130906,"R",100906,"R",0,"Z",0,"R",0,"Z",0,"R",69668,"R",20000,"R",63352,"R",30000,"R",57080,"R",49668,"A",,"A",,"R",0,"A",,"A",,"R",9166,"R",0,"R",330172,"R",200574,"R",0,"R",69668,"R",28737,"R",0,"R",31193,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
493813,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",278640,"R",0,"R",105336,"R",105336,"R",0,"R",0,"R",383976,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2667000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",2667000,"R",763761,"R",751233,"R",0,"R",0,"R",1212,"R",0,"R",25502,"R",19100,"R",90041,"R",84245,"R",185030,"R",31096,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1065546,"R",885674,"R",15350,"R",153934,"R",5043,"R",5545,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
493831,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48897,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48897,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",231232,"R",0,"R",0,"R",0,"R",8000,"R",0,"R",8000,"R",0,"R",0,"R",0,"R",0,"R",40183,"A",,"A",,"R",0,"R",279415,"R",66700,"R",14000,"R",2500,"R",1800,"R",0,"R",0,"R",11586,"R",11586,"R",10666,"R",10666,"R",34500,"R",34000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",125952,"R",72052,"R",1400,"R",2389,"R",18033,"R",9007,"R",23071,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
493868,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",161933,"R",0,"R",0,"R",0,"R",0,"R",0,"R",161933,"R",1000,"R",0,"R",1000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1000,"R",1000,"R",0,"R",15100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11999,"A",,"A",,"R",0,"R",27099,"R",41600,"R",41600,"R",0,"R",0,"R",0,"R",0,"R",26500,"R",24100,"R",2000,"R",2000,"R",100,"R",100,"A",,"A",,"R",0,"A",,"A",,"R",8100,"R",0,"R",78300,"R",67800,"R",3000,"R",4000,"R",0,"R",2500,"R",1000,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
493895,"R",4525408,"R",0,"R",5905,"R",0,"R",54521,"R",0,"R",4470887,"R",4525408,"R",0,"R",0,"R",12067,"R",0,"R",290,"R",12357,"R",6452,"R",5905,"R",6382420,"R",5725957,"R",383,"R",656846,"R",0,"R",3782915,"R",31126,"R",4470887,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6382420,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6382420,"R",2601504,"R",149826,"R",238718,"R",232181,"R",0,"R",0,"R",506704,"R",172101,"R",366642,"R",366642,"R",2011941,"R",285223,"R",0,"R",0,"R",0,"R",0,"R",0,"R",448,"R",0,"R",5725957,"R",1205973,"R",248272,"R",0,"R",1613,"R",383,"R",4269716,"A",,"A",,-2,"R",6382420,"R",6382420,"R",4470887,"R",4525408,"R",4464982,"R",0,"R",5725957
493947,"R",92167210,"R",3580503,"R",30450030,"R",0,"R",65217019,"R",54827153,"R",26950191,"R",92167210,"R",2569770,"R",26583392,"R",2593946,"R",40423,"R",695718,"R",32483249,"R",2033219,"R",30450030,"R",18136933,"R",22518826,"R",0,"R",-4381893,"Z",0,"R",30436649,"R",895435,"R",26950191,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17100245,"Z",0,"Z",0,"Z",0,"R",50000,"Z",0,"Z",0,"Z",0,"R",50000,"Z",0,"R",686688,"Z",0,"Z",0,"Z",0,"R",300000,"R",18136933,"R",9405138,"R",4296684,"R",62791,"R",8876,"R",0,"Z",0,"R",5876691,"R",2173014,"R",1586463,"R",742386,"R",5587743,"R",1806128,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",22518826,"R",9027088,"R",1749695,"R",6734057,"R",1402248,"R",3605738,"R",0,"A",,"A",,-2,"R",0,"R",18136933,"R",26950191,"R",92167210,"R",-3499839,"R",54827153,"R",22518826
493992,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1064403,"R",9113,"R",0,"R",0,"R",0,"R",36623,"R",1110139,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2006906,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",2006906,"R",1074560,"R",291637,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",897939,"R",602234,"R",912304,"R",200489,"A",,"A",,"R",0,"A",,"A",,"R",1264373,"R",0,"R",4149176,"R",1094360,"R",125772,"R",0,"R",0,"R",0,"R",2929044,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494001,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",236622,"Z",0,"R",0,"R",0,"Z",0,"R",1000,"R",237622,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",574077,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",82952,"A",,"A",,"R",30,"R",657059,"R",259412,"R",198271,"R",0,"R",0,"R",0,"R",0,"R",2088,"Z",0,"R",56721,"Z",0,"R",167058,"R",63120,"A",,"A",,"R",0,"A",,"A",,"R",338061,"R",0,"R",823340,"R",261391,"R",1905,"R",248266,"R",50857,"R",38938,"R",221983,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494010,"R",77571,"R",0,"R",77571,"R",0,"R",3600443,"R",0,"R",-3522872,"R",77571,"R",0,"R",0,"R",134756,"R",0,"R",0,"R",134756,"R",57185,"R",77571,"R",426525,"R",2234217,"R",0,"R",-1807692,"R",0,"R",-1715180,"R",0,"R",-3522872,"R",0,"R",0,"R",0,"R",0,"R",0,"R",172632,"R",172632,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",426525,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",426525,"R",370112,"R",237206,"R",0,"R",0,"R",0,"R",0,"R",656817,"R",235802,"R",830681,"R",229922,"R",203975,"R",58950,"R",0,"R",0,"R",172632,"R",0,"R",0,"R",0,"R",0,"R",2234217,"R",761880,"R",193423,"R",409944,"R",39771,"R",0,"R",829199,"R",0,"R",0, 3,"R",-1807692,"R",426525,"R",-3522872,"R",77571,"R",-3600443,"R",0,"R",2234217
494162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",594444,"R",22480,"R",0,"R",0,"R",0,"R",0,"R",616924,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3772370,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3772370,"R",939515,"R",566881,"R",0,"R",0,"R",0,"R",0,"R",378556,"R",216696,"R",505959,"R",426725,"R",590452,"R",393099,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1665628,"R",0,"R",4080110,"R",1603401,"R",183690,"R",574153,"R",226625,"R",29657,"R",1462584,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494171,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2353801,"R",76472,"R",0,"R",0,"R",0,"R",0,"R",2430273,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14865580,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14865580,"R",4038965,"R",2499975,"R",0,"R",0,"R",0,"R",0,"R",483660,"R",282475,"R",955664,"R",778157,"R",2326762,"R",1549063,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3439128,"R",0,"R",11244179,"R",5109670,"R",619706,"R",688801,"R",256781,"R",20398,"R",4548823,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494232,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",227575,"R",6827,"Z",0,"Z",0,"Z",0,"Z",0,"R",234402,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",631780,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",165741,"A",,"A",,"R",0,"R",797521,"R",255467,"R",177299,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",77683,"R",38077,"R",321792,"R",152748,"A",,"A",,"Z",0,"A",,"A",,"R",364085,"R",0,"R",1019027,"R",368124,"R",1712,"R",285248,"R",41134,"R",37703,"R",285106,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494357,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2658662,"R",36150,"R",0,"R",0,"R",0,"R",0,"R",2694812,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",7370855,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6223,"R",0,"A",,"A",,"R",0,"R",7377078,"R",2521216,"R",856256,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3765608,"R",1278876,"R",252276,"R",85678,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",6539100,"R",2220810,"R",424959,"R",3429054,"R",456728,"R",7549,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494436,"R",2018492,"R",0,"R",152184,"R",1,"R",758974,"R",0,"R",1259518,"R",2018492,"R",0,"R",101768,"R",553346,"R",0,"R",0,"R",655114,"R",502930,"R",152184,"R",3793224,"R",3994143,"R",0,"R",-200919,"R",0,"R",1460437,"R",0,"R",1259518,"R",1178836,"R",85340,"R",58255,"R",58255,"R",0,"R",80719,"R",1403150,"R",80719,"R",0,"R",80719,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",80719,"R",80719,"R",0,"R",3788672,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-2273,"R",6825,"R",0,"A",,"R",0,"R",3793224,"R",1910615,"R",1117148,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",792146,"R",181296,"R",1291382,"R",163118,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",3994143,"R",1461562,"R",303921,"R",403532,"R",32478,"R",0,"R",1792650,"R",0,"R",7263, 3,"R",-200923,"R",3793224,"R",1259518,"R",2018492,"R",1107333,"R",0,"R",3994143
494524,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",237530,"R",0,"R",0,"R",0,"R",0,"R",0,"R",237530,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1357469,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5870,"R",81964,"A",,"A",,"R",0,"R",1445303,"R",222444,"R",200200,"R",0,"R",0,"R",0,"R",0,"R",155487,"R",139938,"R",155487,"R",139938,"R",155487,"R",45470,"A",,"A",,"R",0,"A",,"A",,"R",529914,"R",0,"R",1218819,"R",525546,"R",0,"R",173393,"R",12371,"R",5870,"R",501639,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494588,"R",2718746,"Z",0,"R",2483874,"Z",0,"R",5984556,"Z",0,"R",-3265810,"R",2718746,"Z",0,"R",1659852,"R",1006482,"Z",0,"Z",0,"R",2666334,"R",182460,"R",2483874,"R",742428,"R",3866004,"R",0,"R",-3123576,"R",35396,"R",-177630,"R",0,"R",-3265810,"R",0,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",747573,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-5245,"Z",0,"Z",0,"A",,"R",100,"R",742428,"R",904699,"R",298007,"Z",0,"Z",0,"Z",0,"Z",0,"R",56679,"R",29801,"R",1509870,"R",379699,"R",1394756,"R",49224,"Z",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"R",3866004,"R",756731,"R",178923,"R",1222665,"R",188656,"R",0,"R",1519029,"A",,"A",,-2,"R",-3123576,"R",742428,"R",-3265810,"R",2718746,"R",-5749684,"Z",0,"R",3866004
494621,"R",428571,"R",0,"R",38173,"R",0,"R",281813,"R",0,"R",146758,"R",428571,"R",0,"R",0,"R",59583,"Z",0,"R",44345,"R",103928,"R",65755,"R",38173,"R",547761,"R",509687,"R",0,"R",38074,"R",-1013,"R",108697,"R",1000,"R",146758,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",465385,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56105,"R",0,"R",0,"R",26271,"R",547761,"R",208469,"R",112744,"R",0,"R",0,"R",0,"R",0,"R",17684,"R",14721,"R",45201,"R",41218,"R",158955,"R",67953,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",79378,"R",0,"R",509687,"R",236636,"R",4815,"R",19183,"R",7690,"R",509,"R",240854,"A",,"A",,-2,"R",0,"R",547761,"R",146758,"R",428571,"R",108585,"R",0,"R",509687
494649,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11849,"R",0,"R",1750,"R",1750,"R",0,"R",1250,"R",14849,"R",1250,"R",0,"R",1250,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1250,"R",1250,"R",0,"R",180366,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51993,"A",,"A",,"R",0,"R",232359,"R",227387,"R",108745,"R",0,"R",0,"R",0,"R",0,"R",21739,"R",0,"R",2314,"R",0,"R",57688,"R",56357,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",309128,"R",165102,"R",0,"R",55591,"R",16953,"R",2097,"R",69385,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494658,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7775,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7775,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",328004,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",145721,"A",,"A",,"R",0,"R",473725,"R",140921,"R",140921,"R",0,"R",0,"R",0,"R",0,"R",20240,"R",11740,"R",28485,"R",28485,"R",279442,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",30,"R",0,"R",469118,"R",181146,"Z",0,"R",287972,"Z",0,"Z",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494694,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",137888,"R",0,"R",0,"R",0,"R",0,"R",0,"R",137888,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",351607,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",351607,"R",50414,"R",30000,"R",0,"R",0,"R",0,"R",0,"R",6000,"R",0,"R",0,"R",0,"R",2317,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",58731,"R",30000,"R",0,"R",0,"R",0,"R",0,"R",28731,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
494700,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29655,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29655,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",231203,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8066,"A",,"A",,"R",0,"R",239269,"R",131815,"R",41707,"R",0,"R",0,"R",0,"R",0,"R",20596,"R",11586,"R",10813,"R",6951,"R",58709,"R",32439,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",221933,"R",92683,"R",0,"R",128725,"R",0,"R",525,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
