UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07   
106315,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",424319,"R",0,"R",0,"R",0,"R",0,"R",0,"R",424319,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",424319,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121477,"A",,"A",,"R",3958,"R",549754,"R",132409,"R",106577,"R",0,"R",0,"R",0,"R",0,"R",15847,"R",13419,"R",20263,"R",9458,"R",72633,"R",32579,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",241152,"R",162033,"R",23410,"R",5344,"R",0,"R",0,"R",50365,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106324,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",113167,"Z",0,"R",13364,"Z",0,"R",13364,"Z",0,"R",126531,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",207419,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10281,"A",,"A",,"R",0,"R",217700,"R",72683,"R",43777,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",115922,"R",27241,"A",,"A",,"Z",0,"A",,"A",,"R",2504,"R",0,"R",191109,"R",71018,"R",6126,"R",27639,"R",6994,"R",628,"R",78704,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106351,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",409508,"R",0,"R",0,"R",0,"R",0,"R",0,"R",409508,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1633951,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",194635,"A",,"A",,"R",287377,"R",2115963,"R",399253,"R",399253,"R",0,"R",0,"R",0,"R",0,"R",12369,"R",12369,"R",21482,"R",20588,"R",96872,"R",81578,"A",,"A",,"R",0,"A",,"A",,"R",29879,"R",9883,"R",559855,"R",523671,"R",13682,"R",9658,"R",0,"R",0,"R",12844,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106494,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",470402,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",470402,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",1105666,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14264,"A",,"A",,"R",0,"R",1119930,"R",539451,"R",300458,"Z",0,"Z",0,"Z",0,"Z",0,"R",57644,"R",12000,"R",0,"Z",0,"R",415924,"R",73500,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1013019,"R",385958,"R",8550,"R",103769,"R",30576,"R",3485,"R",480681,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1224851,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1224851,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1341219,"R",666034,"Z",0,"R",666034,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1224851,"Z",0,"A",,"A",,"R",0,"R",3232104,"R",747825,"R",466649,"R",0,"R",0,"R",0,"R",0,"R",2069512,"R",159139,"R",686994,"R",430266,"R",376370,"R",376370,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",3880701,"R",1432424,"R",95573,"R",160272,"R",59619,"R",0,"R",2132813,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106908,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1571064,"R",508355,"R",0,"R",0,"R",0,"R",0,"R",2079419,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4403000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5981,"R",289221,"A",,"A",,"R",0,"R",4698202,"R",982464,"R",674960,"R",0,"R",0,"R",0,"R",0,"R",89213,"R",61000,"R",149520,"R",98256,"R",782546,"R",246644,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",2003743,"R",1080860,"R",98214,"R",101000,"R",99246,"R",16218,"R",608205,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107099,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",368044,"R",0,"R",0,"R",0,"R",0,"R",0,"R",368044,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",604232,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",88570,"A",,"A",,"R",0,"R",692802,"R",213564,"R",106544,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",283322,"R",65000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",496886,"R",171544,"R",0,"R",77728,"R",83108,"R",0,"R",164506,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107220,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",873456,"R",0,"R",49776,"R",27468,"R",22308,"R",40433,"R",963665,"R",79909,"R",0,"R",79909,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22216,"R",22216,"R",0,"R",19660,"R",19660,"R",0,"R",0,"R",0,"R",0,"R",38033,"R",38033,"R",0,"R",2502555,"R",0,"R",0,"R",0,"R",31743,"R",0,"R",31743,"R",0,"R",0,"R",0,"R",0,"R",304535,"A",,"A",,"R",193529,"R",3032362,"R",1226076,"R",1123679,"R",0,"R",0,"R",916,"R",0,"R",2526,"R",2361,"R",16338,"R",15849,"R",334535,"R",320534,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1580391,"R",1462423,"R",9872,"R",680,"R",64847,"R",4200,"R",38369,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107293,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",167805,"R",0,"R",0,"R",0,"R",0,"R",0,"R",167805,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",507471,"R",35150,"R",0,"R",35150,"R",29597,"R",0,"R",29597,"R",0,"R",0,"R",0,"R",0,"R",94641,"A",,"A",,"R",0,"R",666859,"R",244119,"R",109918,"R",0,"R",0,"R",0,"R",0,"R",54678,"R",42000,"R",83521,"R",41600,"R",231357,"R",52000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",613675,"R",245518,"R",0,"R",352742,"R",14335,"R",1080,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",136371,"R",0,"R",0,"R",0,"R",0,"R",0,"R",136371,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",136371,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15237,"A",,"A",,"R",99559,"R",251167,"R",135507,"R",135507,"R",0,"R",0,"R",0,"R",0,"R",4500,"R",3000,"R",5000,"R",4000,"R",4000,"R",3500,"A",,"A",,"R",0,"A",,"A",,"R",15193,"R",0,"R",164200,"R",146007,"R",0,"R",8000,"R",6092,"R",418,"R",3683,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107655,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",142535,"R",0,"R",0,"R",0,"R",0,"R",0,"R",142535,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",369184,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9794,"R",23919,"A",,"A",,"R",0,"R",402897,"R",86191,"R",86191,"R",0,"R",0,"R",0,"R",0,"R",16795,"R",0,"R",40000,"R",26000,"R",105770,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",248756,"R",112191,"R",0,"R",84000,"R",0,"R",0,"R",52565,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",329349,"R",6200,"R",18477,"R",18477,"Z",0,"R",10425,"R",364451,"R",35102,"R",0,"R",35102,"R",0,"R",0,"R",0,"R",8123,"R",8123,"Z",0,"R",16129,"R",16129,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",10850,"R",10850,"R",0,"R",1230951,"R",170896,"Z",0,"R",170896,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",48617,"A",,"A",,"R",0,"R",1450464,"R",339423,"R",174314,"Z",0,"Z",0,"Z",0,"Z",0,"R",24765,"R",23333,"R",119619,"R",112704,"R",216735,"R",91746,"A",,"A",,"Z",0,"A",,"A",,"R",269891,"R",0,"R",970433,"R",402097,"R",24671,"R",63253,"R",56107,"Z",0,"R",424305,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107831,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",299390,"R",0,"R",0,"R",0,"R",0,"R",0,"R",299390,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",931809,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39054,"A",,"A",,"R",0,"R",970863,"R",88000,"R",82930,"Z",0,"Z",0,"Z",0,"Z",0,"R",27000,"R",17543,"R",50000,"R",48667,"R",49000,"R",43624,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",214000,"R",192764,"R",0,"R",14924,"R",0,"R",0,"R",6312,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
108065,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",65699,"R",0,"R",0,"R",0,"R",0,"R",30000,"R",95699,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",157131,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45550,"A",,"A",,"R",0,"R",202681,"R",34312,"R",34312,"R",0,"Z",0,"R",0,"Z",0,"R",1772,"R",1772,"R",1294,"R",1294,"R",2430,"R",575,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",39808,"R",37953,"R",0,"R",1855,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
108232,"R",111578490,"R",22097894,"R",44107655,"R",0,"R",63725421,"R",3291728,"R",47853069,"R",111578490,"R",2497538,"R",3340546,"R",140112701,"R",15203738,"R",0,"R",161154523,"R",117046868,"R",44107655,"R",201836824,"R",199072806,"R",0,"R",2764018,"R",0,"R",45089051,"R",0,"R",47853069,"R",12054677,"R",839218,"R",2547337,"R",2547337,"R",0,"R",10705117,"R",26146349,"R",13252454,"R",0,"R",13252454,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2547337,"R",2547337,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10705117,"R",10705117,"R",0,"R",193654419,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1551,"R",0,"R",8180854,"R",0,"R",0,"R",201836824,"R",86596804,"R",48993226,"R",0,"R",0,"R",0,"R",0,"R",716974,"R",316035,"R",33089433,"R",22892814,"R",32403167,"R",8502001,"R",16701567,"R",0,"R",0,"R",0,"R",0,"R",29564861,"R",1999201,"R",199072806,"R",82703277,"R",13898901,"R",36675860,"R",10063674,"R",1912561,"R",53818533,"A",,"A",,-2,"R",2806018,"R",201836824,"R",47853069,"R",111578490,"R",3745414,"R",3291728,"R",199072806
108977,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",433182,"R",71523,"R",0,"R",0,"R",0,"R",9003,"R",513708,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1001522,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3177,"A",,"A",,"R",110952,"R",1115651,"R",332682,"R",143605,"R",0,"Z",0,"R",0,"Z",0,"R",94580,"R",29746,"R",173267,"R",73792,"R",88833,"R",50979,"A",,"A",,"R",0,"A",,"A",,"R",308030,"R",0,"R",997392,"R",298122,"R",0,"R",383535,"R",29262,"R",13328,"R",273145,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109040,"R",48224623,"R",3989338,"R",19593980,"R",0,"R",29273554,"R",13541345,"R",18951069,"R",48224623,"R",0,"R",31377772,"R",10806830,"R",1074435,"R",8170458,"R",51429495,"R",31835515,"R",19593980,"R",60545997,"R",55548535,"R",0,"R",4997462,"R",0,"R",13953607,"R",0,"R",18951069,"R",12046104,"R",375708,"R",1697033,"R",1697033,"R",0,"R",716767,"R",14835612,"R",716767,"R",0,"R",716767,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",716767,"R",716767,"R",0,"R",59701493,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",834369,"R",0,"R",0,"A",,"R",10135,"R",60545997,"R",22076426,"R",10905375,"R",0,"R",0,"R",0,"R",0,"R",2417125,"R",1403530,"R",2986778,"R",2057666,"R",27943043,"R",6062879,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",125163,"R",0,"R",55548535,"R",20429450,"R",1654874,"R",4498058,"R",4202367,"R",436952,"R",24326834,"A",,"A",,-2,"R",55627008,"R",60545997,"R",18951069,"R",48224623,"R",0,"R",13541345,"R",55548535
109721,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",930785,"R",22200,"R",0,"R",0,"R",0,"R",0,"R",952985,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1490882,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1490882,"R",274197,"R",144633,"R",0,"R",0,"R",0,"R",0,"R",180473,"R",102960,"R",439776,"R",173490,"R",423115,"R",154440,"A",,"A",,"R",0,"A",,"A",,"R",187267,"R",134456,"R",1504828,"R",709979,"R",116756,"R",227041,"R",29017,"R",36451,"R",385584,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",407303,"R",72050,"R",0,"R",0,"R",0,"R",0,"R",479353,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1027917,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1027917,"R",323170,"R",87379,"R",0,"R",0,"R",0,"R",0,"R",145881,"R",69882,"R",182332,"R",90568,"R",259895,"R",104823,"A",,"A",,"R",0,"A",,"A",,"R",54952,"R",0,"R",966230,"R",352652,"R",80809,"R",192695,"R",2696,"R",461,"R",336917,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109934,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1133856,"R",58185,"R",0,"R",0,"R",0,"R",45028,"R",1237069,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3642213,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",680,"R",39503,"A",,"A",,"R",0,"R",3682396,"R",1333111,"R",1333111,"R",0,"R",0,"R",0,"R",0,"R",1119844,"R",1119844,"R",148942,"R",148942,"R",414649,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",55908,"R",0,"R",3072454,"R",2601897,"R",0,"R",414649,"R",55908,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",609525,"R",8886,"R",0,"R",0,"R",0,"R",2961,"R",621372,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1938283,"R",621372,"R",0,"R",621372,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27715,"A",,"A",,"R",27715,"R",2615085,"R",965268,"R",946368,"R",0,"R",0,"R",0,"R",0,"R",21900,"R",21900,"R",115820,"R",102500,"R",449507,"R",415975,"A",,"A",,"R",0,"A",,"A",,"R",1256561,"R",0,"R",2809056,"R",1486743,"R",65752,"R",318514,"R",47500,"R",0,"R",890547,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110219,"R",13515399,"R",0,"R",2022307,"R",0,"R",7074919,"R",664537,"R",6440480,"R",13515399,"R",1918925,"R",0,"R",1809850,"R",0,"R",5636549,"R",9365324,"R",7343017,"R",2022307,"R",24777026,"R",20856655,"R",0,"R",3920371,"R",-2150396,"R",4670505,"R",0,"R",6440480,"R",9121855,"R",170750,"Z",0,"Z",0,"Z",0,"Z",0,"R",9292605,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24168280,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",608746,"Z",0,"Z",0,"R",0,"R",24777026,"R",7129778,"R",4470257,"Z",0,"Z",0,"Z",0,"Z",0,"R",357343,"R",327024,"R",4334491,"R",3976943,"R",9035043,"R",943953,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",20856655,"R",9718177,"R",607699,"R",0,"R",515755,"R",82807,"R",9932217,"R",0,"R",4000, 3,"R",3920371,"R",24777026,"R",6440480,"R",13515399,"R",4418173,"R",664537,"R",20856655
110468,"R",74327596,"R",0,"R",7432843,"R",17598825,"R",72464678,"R",0,"R",1862918,"R",74327596,"R",0,"R",11097139,"R",6057531,"R",12800,"R",0,"R",17167470,"R",9734627,"R",7432843,"R",76865259,"R",73810668,"R",0,"R",3054591,"R",0,"R",-2183155,"R",991482,"R",1862918,"R",82817,"R",100500,"R",16447,"R",16447,"R",0,"R",2828347,"R",3028111,"R",2828347,"R",0,"R",2828347,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2828347,"R",2828347,"R",0,"R",74844389,"R",183317,"R",0,"R",183317,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",83336,"R",400481,"R",0,"R",1353729,"R",76865259,"R",25695754,"R",18752680,"R",94738,"R",73560,"R",963012,"R",736466,"R",11876588,"R",4414654,"R",16330380,"R",5808201,"R",16042195,"R",4530893,"R",2808001,"R",716794,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73810668,"R",35033248,"R",6260891,"R",8956348,"R",2966037,"R",2034299,"R",18559845,"R",0,"R",0, 3,"R",76865259,"R",76865259,"R",1862918,"R",74327596,"R",1862918,"R",0,"R",73810668
