UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
101028,"R",8026708,"R",18556426,"R",0,"R",18556426,"R",26583134,"R",3499092,"R",320000,"R",4392699,"R",4712699,"R",5775000,"R",13334770,"R",19109770,"R",23822469,"R",4824584,"R",10262614,"R",2221012,"R",30000,"R",-11078453,"R",1435173,"R",306000,"R",1522062,"R",21588597,"R",4291969,"R",0,"R",27708628,"R",11351014,"R",0,"R",0,"R",18146344,"R",17209530,"R",936814,"R",498359,"R",0,"R",1435173,"R",2589392,"R",1093527,"R",1398796,"R",147867,"R",147867,"R",0,"R",4897,"A",,"R",0,"A",,"R",89195,"R",5323674,"R",0,"R",7275636,"R",0,"R",5528856,"R",0,"R",0,"R",11200,"R",6977,"R",0,"R",12822669,"R",18146343,"R",0,"R",0,"R",0,"R",1,"R",1,"R",18146344,"R",5996709,"R",4285398,"R",0,"R",0,"R",0,"R",0,"R",603184,"R",392311,"R",2172993,"R",1312332,"R",2717433,"R",1229345,"R",3628939,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",2090272,"R",0,"R",17209530,"R",7219386,"R",2392731,"R",1072120,"R",679264,"R",306400,"R",5539629,1 ,"R",978000,"R",9708132,"R",1061213,"R",2550153,1 ,"R",210407,"R",2936798,"R",3763371,"R",948939,"R",3542718,"R",1093527,"R",1398796,"R",147867,"R",0,"R",247348,"R",6430256,"R",2801317,"R",0,"R",2801317,"R",3628939,"R",2691331,"R",2691331,"R",0,"R",109986,"R",109986,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,1 ,"R",101883,"R",49698,"R",-52185,"R",0,"R",0,"R",0,"R",-52185,"R",-11555832,"R",18146343,"R",936813,"R",1435173,"R",2221012,"R",6095000,"R",16879506
101143,"R",24233946,"R",21638925,"R",0,"R",21638925,"R",45872871,"R",3191333,"R",145000,"R",3860010,"R",4005010,"R",4460000,"R",16404783,"R",20864783,"R",24869793,"R",6047878,"R",17033925,"R",0,"R",17187,"R",1095421,"R",18146533,"R",857453,"R",3695575,"R",25651750,"R",9961833,"R",4465428,"R",44632039,"R",22993115,"R",0,"R",0,"R",28167865,"R",21757755,"R",6410110,"R",12786804,"R",-1050381,"R",18146533,"R",3476847,"R",4211871,"R",3338771,"R",31326,"R",31326,"R",0,"R",42923,"A",,"R",0,"A",,"R",0,"R",11101738,"R",0,"R",9984067,"R",0,"R",4613891,"R",1148533,"R",0,"R",599146,"R",265046,"R",455443,"R",17066126,"R",28167864,"R",0,"R",0,"R",0,"R",1,"R",1,"R",28167865,"R",6974233,"R",4856024,"Z",0,"Z",0,"R",881138,"R",93917,"R",953636,"R",522893,"R",2799091,"R",1459592,"R",4489866,"R",1585298,"R",5406137,"R",107067,"R",3635,"A",,"A",,"A",,"A",,"R",146587,"R",0,"R",21757755,"R",8521359,"R",1797535,"R",1651676,"R",896427,"R",235813,"R",8654945,1 ,"R",599000,"R",12215000,"R",1243000,"R",2218214,1 ,"R",-302955,"R",3715309,"R",4804878,"R",973119,"R",4613891,"R",806607,"R",861771,"R",0,"R",0,"R",2647759,"R",8930028,"R",3523891,"R",0,"R",3523891,"R",5406137,"R",3523891,"R",3523891,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,1 ,"R",1058057,"R",17187,"R",-1040870,"R",0,"R",0,"R",0,"R",-1040870,"R",6677978,"R",27903031,"R",5359729,"R",18146533,"R",24233945,"R",21638925,"R",21757753
101161,"R",54391696,"R",52799306,"R",5404352,"R",58203658,"R",112595354,"R",8094291,"R",1735002,"R",14204988,"R",15939990,"R",15103847,"R",49970424,"R",65074271,"R",81014261,"R",17643373,"R",36636306,"R",10558061,"R",1066910,"R",-26229266,"R",22032011,"R",2405754,"R",10139563,"R",91842938,"R",14935816,"R",145320,"R",119469391,"R",66670085,"Z",0,"Z",0,"R",71470500,"R",64345284,"R",7125216,"R",21770436,"R",-6863641,"R",22032011,"R",14012312,"R",6602326,"R",4531211,"R",33296,"R",26150,"R",7146,"R",1873106,"A",,"R",14602,"A",,"R",1042777,"R",28109630,"Z",0,"R",29271468,"R",1250179,"R",12609700,"Z",0,"Z",0,"Z",0,"R",167836,"R",61687,"R",43360870,"R",71470500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71470500,"R",20972897,"R",18459004,"Z",0,"Z",0,"R",396,"Z",0,"R",5186074,"R",2173681,"R",6277268,"R",3937327,"R",6150303,"R",2875316,"R",14907748,"R",2084795,"R",281761,"A",,"A",,"A",,"A",,"R",8765803,"R",746857,"R",64345284,"R",28473946,"R",6769512,"R",7149139,"R",2253789,"R",618716,"R",19080182,1 ,"R",3116042,"R",38107941,"R",3597196,"R",6803548,1 ,"R",3270433,"R",10917673,"R",14046177,"R",1290743,"R",12609700,"R",419642,"R",4531211,"R",26150,"R",7147,"R",10515470,"R",28109320,"R",12624747,"R",576825,"R",13201572,"R",14907748,"R",8915238,"R",8390728,"R",524510,"R",44240,"R",38465,"R",5775,"R",759888,"R",759888,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3482206,"R",3435666,"R",46540,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7125217,"R",71470500,"R",261574,"R",22032010,"R",10558061,"R",16838849,"R",64345284
101240,"R",38281868,"R",58742240,"R",6350360,"R",65092600,"R",103374468,"R",7215122,"R",1904848,"R",6787613,"R",8692461,"R",32711652,"R",38915603,"R",71627255,"R",80319716,"R",20866423,"R",31861663,"R",2017188,"R",1970055,"R",-26445455,"R",9403451,"R",1316808,"R",3004112,"R",69937667,"R",15473679,"R",23630635,"R",113362901,"R",54914790,"R",1610936,"Z",0,"R",53166447,"R",47363378,"R",5803069,"R",3600366,"R",16,"R",9403451,"R",7403284,"R",5297778,"R",1641603,"R",108536,"R",80435,"R",28101,"R",470802,"A",,"R",61030,"A",,"R",528175,"R",15511208,"Z",0,"R",23759802,"R",793897,"R",12279110,"Z",0,"Z",0,"R",1250,"R",552180,"R",0,"R",37386239,"R",52897447,"Z",0,"R",269000,"Z",0,"R",0,"R",269000,"R",53166447,"R",19697258,"R",13574195,"Z",0,"Z",0,"R",99615,"R",57833,"R",2808057,"R",1696573,"R",6710254,"R",4183788,"R",9580423,"R",4205600,"R",4863667,"R",416384,"R",150427,"A",,"A",,"A",,"A",,"R",3187720,"R",0,"R",47363378,"R",23868416,"R",5845429,"R",3204300,"R",2618854,"R",1229189,"R",10597190,1 ,"R",2613347,"R",32711652,"R",5377854,"R",5183931,1 ,"R",1594170,"R",10679385,"R",13810569,"R",1683290,"R",10401027,"R",2203044,"R",562946,"R",9366,"R",77310,"R",1672761,"R",14926454,"R",9866785,"R",196002,"R",10062787,"R",4863667,"R",7863828,"R",7863828,"R",0,"R",241736,"R",241736,"Z",0,"R",65121,"R",65121,"Z",0,"R",0,"R",0,"Z",0,"R",26351,"R",26351,"Z",0,"R",1865751,"R",1669749,"R",196002,1 ,"R",3413448,"R",3610956,"R",197508,"R",0,"R",197508,"R",0,"R",0,"R",5534068,"R",52897447,"R",5803068,"R",9403451,"R",7433396,"R",27400566,"R",47363378
101286,"R",37808254,"R",40318530,"R",956639,"R",41275169,"R",79083423,"R",5941274,"R",631000,"R",5521610,"R",6152610,"R",6458000,"R",36190381,"R",42648381,"R",48800991,"R",11927291,"R",34072348,"R",1810959,"R",167860,"R",-11754752,"R",24296415,"R",842817,"R",4248921,"R",54578930,"R",10979385,"R",44096,"R",70694149,"R",29532801,"R",0,"R",0,"R",40209239,"R",39188788,"R",1020451,"R",23337515,"R",-61551,"R",24296415,"R",6364529,"R",2948574,"R",1097406,"R",228049,"R",0,"R",228049,"R",751845,"A",,"R",12458,"A",,"R",0,"R",11402861,"R",0,"R",17526266,"R",0,"R",10594777,"R",0,"R",0,"R",150000,"R",411793,"R",123542,"R",28806378,"R",40209239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40209239,"R",17625666,"R",12190204,"R",0,"R",0,"R",0,"R",0,"R",1795672,"R",1298063,"R",4367047,"R",2730557,"R",5191157,"R",2550941,"R",4372871,"R",1327862,"R",90105,"A",,"A",,"A",,"A",,"R",4508513,"R",0,"R",39188788,"R",18859870,"R",5720212,"R",2512435,"R",1710471,"R",208482,"R",10177318,1 ,"R",2850571,"R",27115000,"R",1844000,"R",4475000,2 ,"A",,"A",,"A",,"A",,"R",8766898,"R",1982608,"R",353072,"R",0,"R",0,"R",2023368,"R",13125946,"R",8093051,"R",660024,"R",8753075,"R",4372871,"R",7043699,"R",6447866,"R",595833,"R",72633,"R",39234,"R",33399,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1636743,"R",1605951,"R",30792,1 ,"R",160344,"R",167860,"R",7516,"R",0,"R",0,"R",0,"R",7516,"R",1316849,"R",40209239,"R",1020451,"R",24296414,"R",1088807,"R",722152,"R",39188788
101295,"R",32582747,"R",107823451,"R",967920,"R",108791371,"R",141374118,"R",6606961,"R",2229000,"R",8550717,"R",10779717,"R",28775000,"R",38694537,"R",67469537,"R",78249254,"R",13181090,"R",76611591,"R",728021,"Z",0,"R",-20788877,"R",56550735,"R",2659147,"R",9916917,"R",136919124,"R",29907662,"R",427727,"R",179830577,"R",73587708,"R",1580582,"Z",0,"R",51571387,"R",49014840,"R",2556547,"R",54065836,"R",-71648,"R",56550735,"R",11999895,"R",2222480,"R",1445640,"R",10814,"Z",0,"R",10814,"R",1788810,"A",,"R",28220,"A",,"R",85268,"R",17581127,"R",266290,"R",20045526,"Z",0,"R",12946643,"Z",0,"Z",0,"R",35097,"R",113052,"R",583652,"R",33990260,"R",51571387,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51571387,"R",21968979,"R",10818579,"Z",0,"Z",0,"Z",0,"Z",0,"R",4451138,"R",1729095,"R",6248703,"R",2797468,"R",7300437,"R",2855106,"R",7155778,"R",2185602,"R",425946,"A",,"A",,"A",,"A",,"R",-295797,"R",0,"R",49014840,"R",18626194,"R",5011382,"R",4838554,"R",5150758,"R",888137,"R",14499815,1 ,"R",538923,"R",27627000,"R",2100000,"R",4663619,1 ,"R",-1196022,"R",9013105,"R",11081090,"R",1607468,"R",10034913,"R",202903,"R",424507,"Z",0,"Z",0,"R",4114930,"R",14777253,"R",7420268,"R",201207,"R",7621475,"R",7155778,"R",5182603,"R",5045782,"R",136821,"R",76215,"R",74203,"R",2012,"R",228644,"R",222608,"R",6036,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2134013,"R",2077675,"R",56338,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2556547,"R",51571387,"R",2484899,"R",56550735,"R",728021,"R",31004000,"R",49014840
101301,"R",10564976,"R",26763048,"R",0,"R",26763048,"R",37328024,"R",2767832,"R",104918,"R",4531118,"R",4636036,"R",104918,"R",16930475,"R",17035393,"R",21671429,"R",6613609,"R",27918350,"R",-263554,"R",0,"R",-15843978,"R",11810818,"R",405819,"R",2421343,"R",40009544,"R",7905023,"R",0,"R",50741729,"R",26373345,"R",0,"R",2394664,"R",20263997,"R",21175758,"R",-911761,"R",12722579,"R",0,"R",11810818,"R",1838606,"R",1270223,"R",3026459,"R",3232,"R",0,"R",3232,"R",0,"A",,"R",474,"A",,"R",272197,"R",6411191,"R",0,"R",8930208,"R",0,"R",4891916,"R",0,"R",0,"R",0,"R",30682,"R",0,"R",13852806,"R",20263997,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20263997,"R",5820794,"R",4648931,"R",0,"R",0,"R",47184,"R",41963,"R",972172,"R",708333,"R",2768988,"R",2033315,"R",3710485,"R",1755711,"R",1860968,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",5995167,"R",319856,"R",21175758,"R",9508109,"R",2327784,"R",1981798,"R",1459440,"R",5900,"R",5892727,1 ,"R",974000,"R",12916587,"R",1351131,"R",2322779,1 ,"R",435926,"R",4118806,"R",5262478,"R",385236,"R",3653683,"R",104952,"R",704474,"R",0,"R",0,"R",477549,"R",4940658,"R",3079690,"R",0,"R",3079690,"R",1860968,"R",1777136,"R",1777136,"R",0,"R",189755,"R",189755,"R",0,"R",1112799,"R",1112799,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20263997,"R",23343687,"R",712375,"R",11810818,"R",-15908146,"R",104918,"R",24056062
101462,"R",8014984,"R",7614996,"R",16249,"R",7631245,"R",15646229,"R",1343575,"R",216000,"R",2252532,"R",2468532,"R",447000,"R",8703431,"R",9150431,"R",11618963,"R",4414810,"R",6951996,"R",0,"R",0,"R",-5995965,"R",956031,"R",2375,"R",958791,"R",10586196,"R",4344236,"R",0,"R",15891598,"R",8276603,"R",0,"R",0,"R",13419153,"R",10719159,"R",2699994,"R",-1448972,"R",-294991,"R",956031,"R",949902,"R",3127744,"R",987076,"R",38567,"R",33633,"R",4934,"R",17228,"A",,"R",28737,"A",,"R",5191,"R",5154445,"Z",0,"R",5906725,"Z",0,"R",2341188,"Z",0,"R",0,"R",220,"R",13246,"R",3329,"R",8264708,"R",13419153,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",13419153,"R",2919214,"R",2110145,"Z",0,"Z",0,"Z",0,"Z",0,"R",1042057,"R",633027,"R",1342287,"R",940686,"R",2305837,"R",1118046,"R",2194988,"R",10000,"Z",0,"A",,"A",,"A",,"A",,"R",904776,"R",165726,"R",10719159,"R",4967630,"R",934214,"R",939498,"R",521845,"R",15941,"R",3340031,1 ,"R",562346,"R",6446000,"R",1286000,"R",1088346,1 ,"R",-362638,"R",2012017,"R",3128810,"R",255228,"R",2298259,"R",41250,"R",987076,"R",33663,"R",0,"R",0,"R",3360248,"R",1165260,"R",0,"R",1165260,"R",2194988,"R",1165260,"R",1165260,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2699994,"R",13419153,"R",-294990,"R",956032,"R",0,"R",0,"R",10719159
101471,"R",9426034,"R",3127511,"R",0,"R",3127511,"R",12553545,"R",2580549,"Z",0,"R",980983,"R",980983,"Z",0,"R",14770888,"R",14770888,"R",15751871,"R",5921254,"R",3127511,"Z",0,"Z",0,"R",-9666542,"R",-6539031,"R",10000,"R",233506,"R",5229905,"R",4948967,"Z",0,"R",10422378,"R",7294866,"Z",0,"Z",0,"R",15848453,"R",13231047,"R",2617406,"R",-9005990,"R",-150447,"R",-6539031,"R",1280,"R",1983033,"R",4817753,"R",148298,"Z",0,"R",148298,"Z",0,"A",,"R",41042,"A",,"R",52477,"R",7043883,"Z",0,"R",8086101,"Z",0,"R",441920,"Z",0,"Z",0,"R",183498,"R",71060,"R",0,"R",8782579,"R",15826462,"R",0,"R",0,"R",0,"R",21991,"R",21991,"R",15848453,"R",6382546,"R",3795417,"Z",0,"Z",0,"Z",0,"Z",0,"R",1625966,"R",1175615,"R",1657903,"R",1183263,"R",2266268,"R",799049,"R",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",1298364,"R",0,"R",13231047,"R",6953344,"R",1834217,"R",1352476,"R",439720,"R",0,"R",2651290,1 ,"R",660681,"R",11099801,"R",1494141,"R",1777111,1 ,"R",633727,"R",3252767,"R",4427113,"R",803438,"R",441920,"Z",0,"R",0,"Z",0,"Z",0,"R",1742819,"R",2184739,"R",2184739,"R",0,"R",2184739,"R",0,"R",441920,"R",441920,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",1742819,"R",1742819,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2599367,"R",15826462,"R",3644093,"R",11154242,"R",8026731,"R",0,"R",13231047
101480,"R",122673000,"R",234062000,"R",15252000,"R",249314000,"R",371987000,"R",30515000,"R",15116000,"R",53981000,"R",69097000,"R",105593000,"R",117583000,"R",223176000,"R",292273000,"R",40006000,"R",157418000,"R",16479000,"R",963000,"R",-104637000,"R",70223000,"R",7014239,"R",16767378,"R",275648500,"R",22183079,"R",55113288,"R",376726484,"R",154469631,"R",0,"R",0,"R",177444000,"R",169948000,"R",7496000,"R",62727000,"R",0,"R",70223000,"R",61935000,"R",21002000,"R",4086000,"R",2325000,"R",2325000,"R",0,"R",17073000,"R",0,"R",0,"R",0,"R",4670000,"R",111091000,"R",0,"R",44989000,"R",0,"R",10419000,"R",0,"R",0,"R",0,"R",523000,"R",9891000,"R",65822000,"R",176913000,"R",531000,"R",0,"R",0,"R",0,"R",531000,"R",177444000,"R",55925291,"R",36856364,"R",1336468,"R",360062,"R",3505294,"R",1171056,"R",8986952,"R",4911237,"R",22971419,"R",8535069,"R",25883883,"R",9276642,"R",13224000,"R",17468608,"R",2214622,"R",0,"R",0,"R",0,"R",0,"R",20646085,"R",0,"R",169948000,"R",63325052,"R",21000718,"R",17433736,"R",7818000,"R",2789000,"R",57581494,1 ,"R",9791000,"R",85222000,"R",3757000,"R",16473000,1 ,"R",1734085,"R",29529000,"R",36249000,"R",9974000,"R",10419000,"R",0,"R",0,"R",0,"R",0,"R",33482000,"R",43901000,"R",30677000,"R",0,"R",30677000,"R",13224000,"R",17321000,"R",17321000,"R",0,"R",418000,"R",418000,"R",0,"R",52000,"R",52000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12886000,"R",12886000,"R",0,1 ,"R",13645484,"R",13976189,"R",330705,"R",0,"R",471305,"R",42154,"R",-182754,"R",10186837,"R",190677164,"R",10186837,"R",111671612,"R",-7063108,"R",155687279,"R",180490327
101505,"R",43848197,"R",58481413,"R",33396235,"R",91877648,"R",135725845,"R",8754618,"R",2254688,"R",11661684,"R",13916372,"R",17918150,"R",47681940,"R",65600090,"R",79516462,"R",15102154,"R",47335710,"R",3191375,"R",1377336,"R",-2042574,"R",49861847,"R",9143715,"R",488647,"R",88158453,"R",13104274,"R",1033428,"R",111928517,"R",44303388,"R",0,"R",0,"R",60587375,"R",56377710,"R",4209665,"R",45652183,"R",-1,"R",49861847,"R",15749036,"R",1983401,"R",2456827,"R",293293,"R",88458,"R",204835,"R",148241,"A",,"R",0,"A",,"R",379885,"R",21010683,"R",0,"R",24521205,"R",50000,"R",13835412,"R",0,"R",0,"R",31250,"R",1136180,"R",1,"R",39574048,"R",60584731,"R",0,"R",0,"R",0,"R",2644,"R",2644,"R",60587375,"R",27653403,"R",18392967,"R",0,"R",0,"R",10349,"R",8671,"R",970568,"R",397645,"R",6204298,"R",3847274,"R",10957760,"R",5522121,"R",6378518,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",4202814,"R",0,"R",56377710,"R",28168678,"R",7440932,"R",6028499,"R",2494317,"R",490801,"R",11754483,1 ,"R",3708313,"R",35790000,"R",1929000,"R",6100931,1 ,"R",494501,"R",10601251,"R",13056574,"R",2653687,"R",11512780,"R",2336042,"R",563503,"R",35771,"R",135721,"R",2396081,"R",16979898,"R",10601380,"R",0,"R",10601380,"R",6378518,"R",7783365,"R",7783365,"R",0,"R",14225,"R",14225,"R",0,"R",395838,"R",395838,"R",0,"R",0,"R",0,"R",0,"R",11870,"R",11870,"R",0,"R",2396082,"R",2396082,"R",0,1 ,"R",1363533,"R",1388586,"R",25053,"R",0,"R",36923,"R",-11870,"R",0,"R",4207021,"R",60584731,"R",4209665,"R",49861848,"R",1148802,"R",20172838,"R",56377710
101514,"R",66675196,"R",114796808,"R",1002510,"R",115799318,"R",182474514,"R",10520706,"R",3473239,"R",11319506,"R",14792745,"R",27592667,"R",51162366,"R",78755033,"R",93547778,"R",15714425,"R",94243900,"R",1413951,"Z",0,"R",-11924834,"R",83733017,"R",4380954,"R",11653715,"R",128355039,"R",23239291,"R",2567224,"R",170196223,"R",59028941,"Z",0,"R",3629527,"R",75349370,"R",67439557,"R",7909813,"R",75823203,"R",1,"R",83733017,"R",22413746,"R",4836089,"R",2972254,"R",18294,"R",18294,"R",0,"R",513373,"A",,"R",95937,"A",,"R",0,"R",30849693,"Z",0,"R",29734347,"Z",0,"R",13656148,"Z",0,"Z",0,"R",191602,"R",238517,"R",191563,"R",44012177,"R",74861870,"R",0,"R",487499,"Z",0,"R",1,"R",487500,"R",75349370,"R",28417140,"R",17397994,"Z",0,"Z",0,"Z",0,"Z",0,"R",5257887,"R",2900647,"R",6611805,"R",3627277,"R",12326685,"R",5328708,"R",7533621,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",7292419,"R",0,"R",67439557,"R",29254626,"R",9109374,"R",5925473,"R",5617693,"R",1031119,"R",16501272,1 ,"R",4359521,"R",38067000,"R",1825000,"R",6878000,1 ,"R",2574768,"R",11577266,"R",13889425,"R",3267894,"R",10882499,"R",2488544,"R",732166,"R",0,"R",0,"R",2122662,"R",16225871,"R",8692250,"R",0,"R",8692250,"R",7533621,"R",5829789,"R",5829789,"R",0,"R",1333121,"R",1333121,"R",0,"R",392224,"R",392224,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",1137116,"R",1137116,"R",0,1 ,"R",4468744,"R",7643394,"R",3174650,"R",2849999,"R",437465,"R",-112814,"R",0,"R",7422314,"R",74861871,"R",7909814,"R",138945813,"R",43287962,"R",1413951,"R",67439557
101569,"R",11094047,"R",54773986,"R",3647387,"R",58421373,"R",69515420,"R",5297011,"R",1269741,"R",5399482,"R",6669223,"R",23178003,"R",32590215,"R",55768218,"R",62437441,"R",10294483,"R",30305922,"R",1215897,"R",0,"R",-29441312,"R",2080507,"R",2469208,"R",7225147,"R",72317256,"R",9039961,"R",0,"R",91051572,"R",36277586,"R",0,"R",0,"R",38887853,"R",38140534,"R",747319,"R",1788236,"R",-455048,"R",2080507,"R",3790846,"R",4859170,"R",1544507,"R",287402,"R",74522,"R",212880,"R",519100,"A",,"R",23192,"A",,"R",63027,"R",11087244,"Z",0,"R",14867915,"Z",0,"R",12747902,"Z",0,"Z",0,"R",0,"R",168440,"R",16352,"R",27800609,"R",38887853,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",38887853,"R",14141452,"R",9252246,"R",0,"R",0,"R",0,"R",0,"R",2082962,"R",1466001,"R",3643163,"R",2399021,"R",6068527,"R",2723628,"R",4157787,"R",548482,"R",16384,"A",,"A",,"A",,"A",,"R",7498161,"R",674892,"R",38140534,"R",16532172,"R",5012903,"R",7741086,"R",1839908,"R",531380,"R",6483085,1 ,"R",600000,"R",23491000,"R",1192000,"R",4063000,1 ,"R",-1009314,"R",7303475,"R",9083918,"R",1195125,"R",8799508,"R",405842,"R",985861,"R",46000,"R",0,"R",1383512,"R",11620723,"R",7462936,"R",0,"R",7462936,"R",4157787,"R",6079424,"R",6079424,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1383512,"R",1383512,"R",0,1 ,"R",586100,"R",586222,"R",122,"R",0,"R",122,"R",0,"R",0,"R",747319,"R",11087244,"R",292270,"R",2080507,"R",1215897,"R",25002134,"R",38140534
